NEEM bottom depth;Age at bottom of sample;Acc mean;Acc min;Acc max;2 sigma
(m);(years b2k);(m/year i.e.);(m/year i.e.);(m/year i.e.);(m/year i.e.)
2135.34;91200;0.0834;0.0718;0.0949;0.0327
2135.47;91220;0.0832;0.0718;0.0947;0.0324
2135.60;91240;0.0831;0.0717;0.0945;0.0322
2135.72;91260;0.0830;0.0717;0.0943;0.0320
2135.85;91280;0.0827;0.0716;0.0938;0.0314
2135.98;91300;0.0824;0.0715;0.0933;0.0308
2136.11;91320;0.0821;0.0715;0.0928;0.0301
2136.23;91340;0.0819;0.0715;0.0923;0.0294
2136.36;91360;0.0819;0.0717;0.0921;0.0289
2136.48;91380;0.0819;0.0719;0.0919;0.0283
2136.61;91400;0.0817;0.0720;0.0914;0.0274
2136.73;91420;0.0817;0.0722;0.0912;0.0268
2136.86;91440;0.0817;0.0723;0.0910;0.0264
2136.98;91460;0.0815;0.0724;0.0906;0.0257
2137.10;91480;0.0813;0.0723;0.0902;0.0252
2137.22;91500;0.0810;0.0722;0.0897;0.0248
2137.35;91520;0.0807;0.0720;0.0895;0.0248
2137.47;91540;0.0806;0.0717;0.0895;0.0252
2137.59;91560;0.0805;0.0714;0.0895;0.0255
2137.71;91580;0.0804;0.0712;0.0896;0.0260
2137.83;91600;0.0804;0.0710;0.0898;0.0265
2137.96;91620;0.0806;0.0710;0.0901;0.0269
2138.08;91640;0.0810;0.0712;0.0908;0.0277
2138.20;91660;0.0814;0.0715;0.0913;0.0279
2138.33;91680;0.0819;0.0720;0.0918;0.0280
2138.45;91700;0.0824;0.0725;0.0923;0.0280
2138.58;91720;0.0829;0.0730;0.0928;0.0279
2138.71;91740;0.0834;0.0733;0.0934;0.0284
2138.83;91760;0.0838;0.0735;0.0941;0.0291
2138.96;91780;0.0838;0.0733;0.0943;0.0296
2139.09;91800;0.0837;0.0730;0.0944;0.0302
2139.22;91820;0.0834;0.0724;0.0944;0.0311
2139.34;91840;0.0832;0.0718;0.0945;0.0321
2139.47;91860;0.0830;0.0713;0.0947;0.0332
2139.60;91880;0.0828;0.0708;0.0947;0.0337
2139.73;91900;0.0826;0.0706;0.0946;0.0339
2139.86;91920;0.0825;0.0707;0.0942;0.0333
2139.99;91940;0.0825;0.0710;0.0939;0.0325
2140.11;91960;0.0826;0.0715;0.0937;0.0314
2140.24;91980;0.0827;0.0720;0.0934;0.0302
2140.37;92000;0.0828;0.0726;0.0930;0.0290
2140.49;92020;0.0829;0.0730;0.0927;0.0278
2140.62;92040;0.0827;0.0733;0.0921;0.0266
2140.74;92060;0.0826;0.0734;0.0919;0.0262
2140.86;92080;0.0825;0.0733;0.0917;0.0261
2140.99;92100;0.0823;0.0730;0.0915;0.0262
2141.11;92120;0.0820;0.0726;0.0913;0.0265
2141.24;92140;0.0817;0.0722;0.0911;0.0267
2141.36;92160;0.0814;0.0718;0.0910;0.0271
2141.48;92180;0.0813;0.0715;0.0911;0.0277
2141.60;92200;0.0812;0.0713;0.0912;0.0281
2141.73;92220;0.0813;0.0712;0.0914;0.0285
2141.85;92240;0.0814;0.0713;0.0915;0.0286
2141.98;92260;0.0815;0.0714;0.0916;0.0286
2142.10;92280;0.0817;0.0717;0.0917;0.0283
2142.22;92300;0.0820;0.0721;0.0918;0.0278
2142.34;92320;0.0822;0.0726;0.0918;0.0271
2142.47;92340;0.0827;0.0731;0.0922;0.0270
2142.58;92360;0.0831;0.0736;0.0925;0.0267
2142.70;92380;0.0835;0.0741;0.0929;0.0266
2142.82;92400;0.0838;0.0744;0.0932;0.0266
2142.94;92420;0.0841;0.0745;0.0936;0.0270
2143.06;92440;0.0843;0.0745;0.0941;0.0277
2143.17;92460;0.0842;0.0742;0.0942;0.0283
2143.29;92480;0.0839;0.0737;0.0940;0.0287
2143.41;92500;0.0835;0.0731;0.0938;0.0293
2143.53;92520;0.0830;0.0724;0.0936;0.0300
2143.64;92540;0.0826;0.0718;0.0934;0.0305
2143.76;92560;0.0822;0.0712;0.0931;0.0310
2143.87;92580;0.0819;0.0708;0.0929;0.0312
2143.99;92600;0.0818;0.0707;0.0929;0.0314
2144.11;92620;0.0818;0.0708;0.0927;0.0310
2144.22;92640;0.0818;0.0711;0.0925;0.0304
2144.34;92660;0.0819;0.0715;0.0924;0.0295
2144.45;92680;0.0820;0.0720;0.0919;0.0282
2144.56;92700;0.0820;0.0725;0.0915;0.0269
2144.68;92720;0.0820;0.0729;0.0910;0.0256
2144.79;92740;0.0819;0.0732;0.0906;0.0245
2144.90;92760;0.0819;0.0734;0.0904;0.0240
2145.02;92780;0.0818;0.0735;0.0901;0.0235
2145.13;92800;0.0817;0.0735;0.0899;0.0233
2145.24;92820;0.0815;0.0733;0.0897;0.0231
2145.35;92840;0.0813;0.0731;0.0894;0.0231
2145.46;92860;0.0810;0.0728;0.0892;0.0233
2145.57;92880;0.0807;0.0724;0.0889;0.0234
2145.68;92900;0.0803;0.0719;0.0887;0.0237
2145.79;92920;0.0799;0.0713;0.0884;0.0242
2145.90;92940;0.0794;0.0707;0.0880;0.0245
2146.01;92960;0.0790;0.0700;0.0879;0.0253
2146.12;92980;0.0786;0.0693;0.0878;0.0261
2146.23;93000;0.0783;0.0687;0.0878;0.0270
2146.33;93020;0.0780;0.0682;0.0879;0.0279
2146.44;93040;0.0779;0.0678;0.0880;0.0286
2146.55;93060;0.0779;0.0675;0.0883;0.0294
2146.66;93080;0.0780;0.0674;0.0887;0.0301
2146.77;93100;0.0783;0.0675;0.0891;0.0305
2146.88;93120;0.0787;0.0677;0.0897;0.0311
2146.99;93140;0.0791;0.0681;0.0902;0.0313
2147.11;93160;0.0796;0.0685;0.0906;0.0312
2147.22;93180;0.0800;0.0691;0.0909;0.0309
2147.33;93200;0.0803;0.0697;0.0909;0.0300
2147.44;93220;0.0807;0.0703;0.0910;0.0292
2147.56;93240;0.0812;0.0709;0.0914;0.0289
2147.67;93260;0.0815;0.0715;0.0916;0.0284
2147.78;93280;0.0818;0.0719;0.0918;0.0281
2147.90;93300;0.0821;0.0722;0.0921;0.0281
2148.01;93320;0.0824;0.0723;0.0926;0.0286
2148.12;93340;0.0827;0.0723;0.0931;0.0293
2148.24;93360;0.0827;0.0721;0.0933;0.0299
2148.35;93380;0.0825;0.0719;0.0932;0.0300
2148.47;93400;0.0823;0.0717;0.0930;0.0302
2148.58;93420;0.0823;0.0715;0.0931;0.0306
2148.70;93440;0.0823;0.0715;0.0931;0.0306
2148.81;93460;0.0823;0.0716;0.0931;0.0305
2148.93;93480;0.0825;0.0719;0.0931;0.0301
2149.04;93500;0.0829;0.0723;0.0934;0.0298
2149.16;93520;0.0833;0.0729;0.0937;0.0294
2149.27;93540;0.0838;0.0736;0.0940;0.0288
2149.39;93560;0.0842;0.0743;0.0940;0.0278
2149.50;93580;0.0845;0.0750;0.0940;0.0268
2149.62;93600;0.0848;0.0756;0.0939;0.0258
2149.73;93620;0.0850;0.0761;0.0938;0.0251
2149.85;93640;0.0851;0.0764;0.0937;0.0246
2149.97;93660;0.0850;0.0765;0.0936;0.0242
2150.08;93680;0.0849;0.0763;0.0935;0.0242
2150.20;93700;0.0847;0.0760;0.0933;0.0245
2150.31;93720;0.0843;0.0755;0.0931;0.0249
2150.43;93740;0.0839;0.0749;0.0930;0.0256
2150.54;93760;0.0836;0.0743;0.0928;0.0263
2150.65;93780;0.0833;0.0736;0.0930;0.0274
2150.77;93800;0.0831;0.0731;0.0932;0.0284
2150.88;93820;0.0830;0.0727;0.0934;0.0293
2151.00;93840;0.0833;0.0724;0.0941;0.0306
2151.11;93860;0.0836;0.0724;0.0949;0.0318
2151.23;93880;0.0840;0.0725;0.0956;0.0328
2151.35;93900;0.0844;0.0727;0.0961;0.0332
2151.47;93920;0.0847;0.0729;0.0964;0.0332
2151.58;93940;0.0849;0.0732;0.0966;0.0331
2151.70;93960;0.0853;0.0735;0.0971;0.0334
2151.82;93980;0.0854;0.0737;0.0972;0.0331
2151.94;94000;0.0857;0.0739;0.0974;0.0333
2152.06;94020;0.0859;0.0741;0.0977;0.0335
2152.18;94040;0.0862;0.0742;0.0983;0.0341
2152.30;94060;0.0866;0.0743;0.0988;0.0346
2152.42;94080;0.0870;0.0745;0.0994;0.0352
2152.54;94100;0.0872;0.0747;0.0997;0.0353
2152.67;94120;0.0873;0.0750;0.0997;0.0350
2152.79;94140;0.0873;0.0752;0.0994;0.0343
2152.91;94160;0.0873;0.0754;0.0992;0.0336
2153.03;94180;0.0872;0.0755;0.0989;0.0331
2153.15;94200;0.0872;0.0757;0.0987;0.0326
2153.27;94220;0.0871;0.0758;0.0985;0.0320
2153.39;94240;0.0870;0.0760;0.0980;0.0311
2153.51;94260;0.0870;0.0762;0.0978;0.0305
2153.63;94280;0.0870;0.0765;0.0975;0.0298
2153.75;94300;0.0870;0.0769;0.0971;0.0286
2153.87;94320;0.0869;0.0773;0.0966;0.0272
2153.98;94340;0.0870;0.0778;0.0961;0.0258
2154.10;94360;0.0870;0.0783;0.0956;0.0245
2154.22;94380;0.0871;0.0788;0.0954;0.0235
2154.33;94400;0.0872;0.0792;0.0951;0.0225
2154.45;94420;0.0872;0.0796;0.0949;0.0217
2154.56;94440;0.0874;0.0798;0.0949;0.0213
2154.68;94460;0.0874;0.0800;0.0947;0.0209
2154.80;94480;0.0873;0.0800;0.0945;0.0205
2154.91;94500;0.0871;0.0800;0.0943;0.0203
2155.02;94520;0.0869;0.0798;0.0941;0.0203
2155.14;94540;0.0867;0.0794;0.0939;0.0205
2155.26;94560;0.0864;0.0790;0.0937;0.0209
2155.38;94580;0.0861;0.0784;0.0938;0.0217
2155.51;94600;0.0859;0.0778;0.0940;0.0229
2155.65;94620;0.0857;0.0772;0.0942;0.0242
2155.78;94640;0.0855;0.0766;0.0945;0.0253
2155.92;94660;0.0855;0.0762;0.0947;0.0262
2156.07;94680;0.0855;0.0759;0.0950;0.0269
2156.21;94700;0.0856;0.0758;0.0955;0.0278
2156.35;94720;0.0858;0.0759;0.0957;0.0281
2156.50;94740;0.0860;0.0761;0.0960;0.0282
2156.64;94760;0.0865;0.0763;0.0967;0.0288
2156.79;94780;0.0870;0.0766;0.0973;0.0294
2156.93;94800;0.0874;0.0768;0.0980;0.0299
2157.08;94820;0.0879;0.0771;0.0987;0.0305
2157.23;94840;0.0882;0.0774;0.0991;0.0307
2157.38;94860;0.0886;0.0777;0.0995;0.0309
2157.53;94880;0.0889;0.0780;0.0998;0.0308
2157.68;94900;0.0890;0.0784;0.0996;0.0301
2157.82;94920;0.0891;0.0788;0.0995;0.0293
2157.97;94940;0.0894;0.0792;0.0996;0.0289
2158.12;94960;0.0897;0.0797;0.0998;0.0283
2158.27;94980;0.0901;0.0802;0.1000;0.0279
2158.42;95000;0.0904;0.0807;0.1001;0.0275
2158.57;95020;0.0908;0.0812;0.1005;0.0273
2158.73;95040;0.0912;0.0815;0.1009;0.0275
2158.88;95060;0.0915;0.0817;0.1013;0.0278
2159.03;95080;0.0917;0.0818;0.1015;0.0279
2159.18;95100;0.0916;0.0817;0.1015;0.0280
2159.33;95120;0.0915;0.0815;0.1015;0.0282
2159.49;95140;0.0913;0.0812;0.1014;0.0285
2159.64;95160;0.0913;0.0809;0.1016;0.0294
2159.79;95180;0.0911;0.0805;0.1017;0.0300
2159.94;95200;0.0910;0.0802;0.1018;0.0306
2160.09;95220;0.0910;0.0800;0.1019;0.0310
2160.25;95240;0.0910;0.0799;0.1022;0.0316
2160.40;95260;0.0912;0.0798;0.1025;0.0321
2160.55;95280;0.0914;0.0799;0.1029;0.0324
2160.71;95300;0.0915;0.0801;0.1029;0.0322
2160.86;95320;0.0915;0.0803;0.1026;0.0316
2161.01;95340;0.0915;0.0806;0.1024;0.0308
2161.16;95360;0.0915;0.0809;0.1022;0.0301
2161.32;95380;0.0917;0.0812;0.1022;0.0297
2161.47;95400;0.0918;0.0814;0.1022;0.0293
2161.62;95420;0.0919;0.0817;0.1022;0.0290
2161.77;95440;0.0921;0.0819;0.1022;0.0286
2161.92;95460;0.0923;0.0821;0.1025;0.0287
2162.06;95480;0.0925;0.0823;0.1028;0.0290
2162.20;95500;0.0927;0.0823;0.1031;0.0294
2162.34;95520;0.0927;0.0822;0.1031;0.0296
2162.47;95540;0.0925;0.0819;0.1031;0.0300
2162.60;95560;0.0923;0.0815;0.1032;0.0307
2162.73;95580;0.0920;0.0809;0.1032;0.0315
2162.85;95600;0.0919;0.0803;0.1035;0.0328
2162.98;95620;0.0917;0.0797;0.1038;0.0341
2163.11;95640;0.0916;0.0791;0.1041;0.0353
2163.24;95660;0.0916;0.0786;0.1046;0.0368
2163.37;95680;0.0918;0.0783;0.1052;0.0381
2163.50;95700;0.0921;0.0782;0.1059;0.0393
2163.63;95720;0.0924;0.0782;0.1066;0.0402
2163.77;95740;0.0928;0.0785;0.1070;0.0404
2163.90;95760;0.0930;0.0789;0.1072;0.0402
2164.03;95780;0.0934;0.0793;0.1074;0.0397
2164.16;95800;0.0936;0.0799;0.1073;0.0387
2164.29;95820;0.0938;0.0805;0.1071;0.0376
2164.43;95840;0.0939;0.0810;0.1067;0.0363
2164.56;95860;0.0940;0.0815;0.1064;0.0353
2164.69;95880;0.0940;0.0818;0.1062;0.0345
2164.82;95900;0.0940;0.0820;0.1061;0.0341
2164.95;95920;0.0942;0.0820;0.1064;0.0345
2165.08;95940;0.0944;0.0820;0.1069;0.0352
2165.21;95960;0.0945;0.0819;0.1071;0.0357
2165.35;95980;0.0944;0.0818;0.1071;0.0358
2165.48;96000;0.0944;0.0817;0.1070;0.0358
2165.61;96020;0.0945;0.0818;0.1072;0.0360
2165.74;96040;0.0947;0.0820;0.1075;0.0360
2165.87;96060;0.0948;0.0823;0.1073;0.0353
2166.01;96080;0.0949;0.0827;0.1071;0.0345
2166.13;96100;0.0952;0.0832;0.1072;0.0339
2166.24;96120;0.0956;0.0837;0.1076;0.0338
2166.34;96140;0.0962;0.0842;0.1081;0.0338
2166.43;96160;0.0965;0.0847;0.1083;0.0335
2166.51;96180;0.0968;0.0851;0.1086;0.0332
2166.57;96200;0.0971;0.0855;0.1088;0.0329
2166.63;96220;0.0974;0.0858;0.1090;0.0327
2166.68;96240;0.0978;0.0861;0.1095;0.0331
2166.73;96260;0.0981;0.0863;0.1099;0.0333
2166.78;96280;0.0985;0.0864;0.1105;0.0340
2166.83;96300;0.0988;0.0866;0.1111;0.0347
2166.88;96320;0.0992;0.0867;0.1118;0.0355
2166.93;96340;0.0995;0.0867;0.1124;0.0362
2166.98;96360;0.0999;0.0868;0.1130;0.0370
2167.03;96380;0.1000;0.0869;0.1130;0.0370
2167.08;96400;0.1001;0.0870;0.1131;0.0370
2167.13;96420;0.1000;0.0871;0.1129;0.0365
2167.18;96440;0.0997;0.0872;0.1123;0.0356
2167.23;96460;0.0995;0.0873;0.1117;0.0345
2167.29;96480;0.0994;0.0875;0.1112;0.0336
2167.34;96500;0.0990;0.0877;0.1104;0.0321
2167.38;96520;0.0989;0.0879;0.1098;0.0310
2167.43;96540;0.0985;0.0882;0.1088;0.0293
2167.48;96560;0.0982;0.0885;0.1079;0.0274
2167.53;96580;0.0980;0.0888;0.1072;0.0261
2167.58;96600;0.0978;0.0892;0.1065;0.0246
2167.63;96620;0.0977;0.0895;0.1058;0.0230
2167.68;96640;0.0976;0.0899;0.1054;0.0218
2167.72;96660;0.0976;0.0904;0.1049;0.0206
2167.77;96680;0.0978;0.0908;0.1048;0.0199
2167.82;96700;0.0981;0.0912;0.1051;0.0197
2167.86;96720;0.0984;0.0915;0.1053;0.0195
2167.91;96740;0.0987;0.0919;0.1056;0.0194
2167.96;96760;0.0991;0.0922;0.1060;0.0195
2168.01;96780;0.0994;0.0925;0.1064;0.0197
2168.06;96800;0.0998;0.0927;0.1068;0.0199
2168.10;96820;0.1001;0.0929;0.1073;0.0204
2168.15;96840;0.1002;0.0930;0.1075;0.0206
2168.20;96860;0.1003;0.0930;0.1076;0.0207
2168.25;96880;0.1003;0.0930;0.1077;0.0207
2168.30;96900;0.1002;0.0929;0.1076;0.0208
2168.35;96920;0.1001;0.0927;0.1074;0.0207
2168.39;96940;0.0999;0.0925;0.1072;0.0207
2168.44;96960;0.0996;0.0923;0.1069;0.0206
2168.49;96980;0.0995;0.0920;0.1069;0.0209
2168.54;97000;0.0993;0.0917;0.1070;0.0215
2168.58;97020;0.0993;0.0914;0.1072;0.0224
2168.63;97040;0.0991;0.0910;0.1072;0.0229
2168.68;97060;0.0989;0.0906;0.1073;0.0237
2168.73;97080;0.0990;0.0901;0.1079;0.0252
2168.78;97100;0.0991;0.0897;0.1085;0.0267
2168.83;97120;0.0990;0.0892;0.1088;0.0277
2168.87;97140;0.0990;0.0888;0.1091;0.0288
2168.92;97160;0.0989;0.0884;0.1095;0.0298
2168.97;97180;0.0990;0.0880;0.1100;0.0311
2169.02;97200;0.0991;0.0876;0.1105;0.0323
2169.07;97220;0.0989;0.0873;0.1106;0.0329
2169.12;97240;0.0990;0.0871;0.1109;0.0337
2169.17;97260;0.0991;0.0870;0.1113;0.0344
2169.22;97280;0.0993;0.0869;0.1116;0.0350
2169.27;97300;0.0995;0.0869;0.1120;0.0355
2169.32;97320;0.0997;0.0870;0.1124;0.0360
2169.37;97340;0.1001;0.0872;0.1131;0.0367
2169.42;97360;0.1006;0.0874;0.1138;0.0373
2169.47;97380;0.1010;0.0877;0.1142;0.0375
2169.52;97400;0.1011;0.0881;0.1142;0.0369
2169.57;97420;0.1013;0.0885;0.1141;0.0362
2169.63;97440;0.1016;0.0890;0.1141;0.0355
2169.68;97460;0.1018;0.0895;0.1141;0.0348
2169.73;97480;0.1019;0.0901;0.1138;0.0335
2169.78;97500;0.1019;0.0906;0.1131;0.0319
2169.83;97520;0.1018;0.0911;0.1125;0.0302
2169.88;97540;0.1020;0.0917;0.1123;0.0292
2169.93;97560;0.1021;0.0922;0.1119;0.0279
2169.98;97580;0.1021;0.0927;0.1114;0.0265
2170.03;97600;0.1020;0.0932;0.1108;0.0249
2170.08;97620;0.1020;0.0937;0.1102;0.0234
2170.12;97640;0.1020;0.0941;0.1099;0.0224
2170.17;97660;0.1021;0.0945;0.1097;0.0215
2170.22;97680;0.1021;0.0949;0.1094;0.0206
2170.27;97700;0.1023;0.0952;0.1094;0.0200
2170.32;97720;0.1025;0.0956;0.1094;0.0195
2170.37;97740;0.1027;0.0959;0.1095;0.0192
2170.42;97760;0.1029;0.0963;0.1096;0.0188
2170.47;97780;0.1031;0.0966;0.1096;0.0184
2170.51;97800;0.1032;0.0969;0.1096;0.0179
2170.56;97820;0.1034;0.0972;0.1096;0.0175
2170.61;97840;0.1035;0.0975;0.1096;0.0171
2170.66;97860;0.1036;0.0978;0.1095;0.0166
2170.71;97880;0.1038;0.0980;0.1096;0.0163
2170.76;97900;0.1040;0.0983;0.1097;0.0162
2170.81;97920;0.1042;0.0985;0.1100;0.0164
2170.85;97940;0.1044;0.0986;0.1103;0.0166
2170.90;97960;0.1046;0.0987;0.1106;0.0168
2170.95;97980;0.1047;0.0987;0.1106;0.0169
2171.00;98000;0.1047;0.0986;0.1107;0.0171
2171.05;98020;0.1046;0.0985;0.1107;0.0172
2171.10;98040;0.1046;0.0983;0.1109;0.0179
2171.15;98060;0.1045;0.0980;0.1110;0.0184
2171.20;98080;0.1042;0.0976;0.1108;0.0187
2171.25;98100;0.1039;0.0972;0.1107;0.0190
2171.29;98120;0.1037;0.0967;0.1107;0.0198
2171.34;98140;0.1034;0.0961;0.1107;0.0206
2171.39;98160;0.1031;0.0955;0.1107;0.0215
2171.44;98180;0.1026;0.0949;0.1104;0.0220
2171.49;98200;0.1022;0.0942;0.1102;0.0226
2171.54;98220;0.1018;0.0935;0.1102;0.0235
2171.59;98240;0.1015;0.0928;0.1102;0.0246
2171.64;98260;0.1012;0.0922;0.1102;0.0255
2171.69;98280;0.1009;0.0915;0.1103;0.0265
2171.73;98300;0.1006;0.0909;0.1103;0.0275
2171.78;98320;0.1004;0.0903;0.1104;0.0284
2171.83;98340;0.1002;0.0898;0.1106;0.0294
2171.88;98360;0.1002;0.0894;0.1109;0.0305
2171.93;98380;0.1001;0.0890;0.1112;0.0314
2171.98;98400;0.1003;0.0886;0.1119;0.0328
2172.03;98420;0.1004;0.0884;0.1125;0.0342
2172.08;98440;0.1006;0.0881;0.1131;0.0354
2172.13;98460;0.1009;0.0879;0.1139;0.0367
2172.18;98480;0.1012;0.0878;0.1145;0.0378
2172.23;98500;0.1014;0.0876;0.1151;0.0388
2172.28;98520;0.1016;0.0875;0.1156;0.0397
2172.33;98540;0.1016;0.0874;0.1158;0.0402
2172.38;98560;0.1017;0.0873;0.1160;0.0405
2172.43;98580;0.1017;0.0873;0.1162;0.0409
2172.48;98600;0.1019;0.0872;0.1166;0.0415
2172.53;98620;0.1020;0.0871;0.1170;0.0422
2172.58;98640;0.1022;0.0871;0.1173;0.0428
2172.64;98660;0.1024;0.0870;0.1178;0.0436
2172.69;98680;0.1026;0.0870;0.1183;0.0444
2172.74;98700;0.1030;0.0869;0.1190;0.0453
2172.79;98720;0.1033;0.0869;0.1197;0.0463
2172.85;98740;0.1034;0.0869;0.1199;0.0467
2172.90;98760;0.1035;0.0870;0.1201;0.0469
2172.95;98780;0.1037;0.0870;0.1203;0.0471
2173.00;98800;0.1037;0.0871;0.1202;0.0468
2173.06;98820;0.1037;0.0872;0.1201;0.0465
2173.11;98840;0.1036;0.0874;0.1199;0.0461
2173.16;98860;0.1035;0.0875;0.1194;0.0452
2173.21;98880;0.1033;0.0877;0.1190;0.0442
2173.26;98900;0.1031;0.0879;0.1183;0.0429
2173.32;98920;0.1029;0.0882;0.1176;0.0417
2173.37;98940;0.1027;0.0884;0.1171;0.0405
2173.42;98960;0.1024;0.0886;0.1162;0.0390
2173.47;98980;0.1022;0.0889;0.1154;0.0375
2173.52;99000;0.1020;0.0892;0.1149;0.0363
2173.57;99020;0.1019;0.0895;0.1143;0.0352
2173.62;99040;0.1019;0.0897;0.1141;0.0344
2173.67;99060;0.1019;0.0900;0.1139;0.0337
2173.72;99080;0.1020;0.0903;0.1136;0.0330
2173.77;99100;0.1021;0.0906;0.1137;0.0326
2173.82;99120;0.1023;0.0909;0.1137;0.0323
2173.87;99140;0.1024;0.0912;0.1137;0.0319
2173.92;99160;0.1028;0.0915;0.1140;0.0319
2173.97;99180;0.1031;0.0918;0.1144;0.0320
2174.02;99200;0.1034;0.0921;0.1147;0.0320
2174.07;99220;0.1037;0.0924;0.1150;0.0320
2174.12;99240;0.1040;0.0927;0.1154;0.0321
2174.17;99260;0.1044;0.0930;0.1159;0.0324
2174.22;99280;0.1049;0.0933;0.1164;0.0327
2174.27;99300;0.1051;0.0937;0.1166;0.0325
2174.32;99320;0.1055;0.0940;0.1170;0.0325
2174.37;99340;0.1059;0.0944;0.1173;0.0324
2174.42;99360;0.1062;0.0948;0.1176;0.0323
2174.47;99380;0.1066;0.0952;0.1179;0.0321
2174.52;99400;0.1068;0.0956;0.1180;0.0317
2174.57;99420;0.1072;0.0961;0.1183;0.0314
2174.62;99440;0.1076;0.0967;0.1186;0.0310
2174.68;99460;0.1080;0.0972;0.1187;0.0304
2174.73;99480;0.1083;0.0978;0.1188;0.0296
2174.78;99500;0.1086;0.0985;0.1188;0.0288
2174.83;99520;0.1090;0.0991;0.1189;0.0279
2174.88;99540;0.1094;0.0998;0.1189;0.0270
2174.93;99560;0.1097;0.1005;0.1188;0.0259
2174.98;99580;0.1100;0.1012;0.1189;0.0251
2175.04;99600;0.1104;0.1018;0.1190;0.0243
2175.09;99620;0.1110;0.1025;0.1194;0.0240
2175.14;99640;0.1114;0.1030;0.1199;0.0238
2175.19;99660;0.1119;0.1035;0.1203;0.0237
2175.24;99680;0.1122;0.1038;0.1206;0.0238
2175.30;99700;0.1126;0.1041;0.1210;0.0239
2175.35;99720;0.1128;0.1043;0.1213;0.0241
2175.40;99740;0.1129;0.1043;0.1215;0.0244
2175.45;99760;0.1129;0.1041;0.1217;0.0248
2175.51;99780;0.1128;0.1038;0.1218;0.0254
2175.56;99800;0.1127;0.1035;0.1220;0.0261
2175.61;99820;0.1126;0.1031;0.1222;0.0271
2175.66;99840;0.1125;0.1025;0.1224;0.0281
2175.72;99860;0.1123;0.1019;0.1227;0.0294
2175.77;99880;0.1121;0.1013;0.1230;0.0307
2175.82;99900;0.1118;0.1006;0.1231;0.0318
2175.88;99920;0.1117;0.0999;0.1234;0.0333
2175.93;99940;0.1115;0.0992;0.1238;0.0348
2175.98;99960;0.1112;0.0985;0.1240;0.0360
2176.04;99980;0.1110;0.0979;0.1241;0.0371
2176.09;100000;0.1108;0.0973;0.1242;0.0380
2176.14;100020;0.1104;0.0968;0.1241;0.0386
2176.20;100040;0.1102;0.0963;0.1240;0.0392
2176.25;100060;0.1097;0.0959;0.1235;0.0391
2176.30;100080;0.1093;0.0956;0.1231;0.0388
2176.36;100100;0.1090;0.0953;0.1228;0.0388
2176.41;100120;0.1088;0.0951;0.1224;0.0386
2176.46;100140;0.1085;0.0950;0.1220;0.0383
2176.51;100160;0.1083;0.0949;0.1218;0.0381
2176.56;100180;0.1082;0.0948;0.1215;0.0378
2176.62;100200;0.1081;0.0947;0.1214;0.0377
2176.67;100220;0.1079;0.0947;0.1211;0.0374
2176.72;100240;0.1077;0.0946;0.1208;0.0370
2176.77;100260;0.1076;0.0946;0.1206;0.0368
2176.82;100280;0.1075;0.0945;0.1204;0.0366
2176.88;100300;0.1074;0.0945;0.1203;0.0365
2176.93;100320;0.1073;0.0944;0.1201;0.0363
2176.98;100340;0.1071;0.0944;0.1199;0.0361
2177.03;100360;0.1071;0.0943;0.1198;0.0361
2177.08;100380;0.1070;0.0943;0.1198;0.0361
2177.13;100400;0.1069;0.0942;0.1197;0.0360
2177.18;100420;0.1068;0.0942;0.1194;0.0356
2177.23;100440;0.1067;0.0943;0.1192;0.0353
2177.29;100460;0.1068;0.0943;0.1194;0.0355
2177.34;100480;0.1070;0.0944;0.1196;0.0356
2177.39;100500;0.1072;0.0945;0.1198;0.0358
2177.44;100520;0.1072;0.0947;0.1196;0.0352
2177.49;100540;0.1072;0.0949;0.1195;0.0347
2177.54;100560;0.1075;0.0952;0.1198;0.0348
2177.59;100580;0.1078;0.0955;0.1201;0.0349
2177.64;100600;0.1079;0.0958;0.1201;0.0343
2177.69;100620;0.1080;0.0961;0.1199;0.0337
2177.74;100640;0.1081;0.0965;0.1198;0.0330
2177.80;100660;0.1084;0.0968;0.1199;0.0327
2177.85;100680;0.1086;0.0971;0.1201;0.0324
2177.90;100700;0.1086;0.0974;0.1198;0.0316
2177.95;100720;0.1087;0.0977;0.1198;0.0312
2178.00;100740;0.1088;0.0979;0.1197;0.0308
2178.05;100760;0.1090;0.0981;0.1198;0.0306
2178.10;100780;0.1091;0.0983;0.1199;0.0305
2178.15;100800;0.1093;0.0984;0.1202;0.0308
2178.20;100820;0.1096;0.0985;0.1206;0.0313
2178.26;100840;0.1098;0.0985;0.1211;0.0319
2178.31;100860;0.1099;0.0985;0.1213;0.0321
2178.36;100880;0.1100;0.0985;0.1215;0.0325
2178.41;100900;0.1100;0.0984;0.1216;0.0328
2178.46;100920;0.1102;0.0983;0.1220;0.0335
2178.51;100940;0.1103;0.0982;0.1224;0.0342
2178.57;100960;0.1104;0.0981;0.1227;0.0348
2178.62;100980;0.1105;0.0980;0.1230;0.0354
2178.67;101000;0.1106;0.0979;0.1233;0.0360
2178.72;101020;0.1107;0.0978;0.1236;0.0365
2178.78;101040;0.1108;0.0977;0.1239;0.0371
2178.83;101060;0.1109;0.0975;0.1243;0.0378
2178.88;101080;0.1111;0.0974;0.1247;0.0385
2178.93;101100;0.1112;0.0973;0.1251;0.0393
