Laser	Light	Scattering	(SOLID)
Depth	Average
2225.727	24
2225.729	53
2225.730	18
2225.731	23
2225.733	30
2225.734	27
2225.736	20
2225.738	28
2225.739	25
2225.740	27
2225.742	34
2225.743	28
2225.745	96
2225.746	46
2225.748	40
2225.750	62
2225.751	64
2225.752	66
2225.754	65
2225.755	60
2225.757	47
2225.759	33
2225.760	29
2225.761	37
2225.763	28
2225.764	21
2225.766	22
2225.767	20
2225.769	30
2225.771	35
2225.772	31
2225.773	31
2225.775	32
2225.776	36
2225.778	52
2225.780	66
2225.781	62
2225.782	43
2225.784	39
2225.785	33
2225.787	41
2225.789	46
2225.790	51
2225.792	77
2225.793	281
2225.794	198
2225.796	54
2225.797	33
2225.799	29
2225.801	29
2225.802	38
2225.803	36
2225.805	45
2225.806	54
2225.808	44
2225.810	27
2225.811	26
2225.813	20
2225.814	26
2225.815	25
2225.817	24
2225.818	27
2225.820	41
2225.822	39
2225.823	37
2225.824	47
2225.826	43
2225.827	41
2225.829	44
2225.831	41
2225.832	41
2225.833	48
2225.835	66
2225.836	52
2225.838	47
2225.839	38
2225.841	26
2225.843	28
2225.844	33
2225.845	24
2225.847	25
2225.848	25
2225.850	25
2225.852	24
2225.853	30
2225.854	27
2225.856	34
2225.857	31
2225.859	52
2225.860	90
2225.862	104
2225.864	123
2225.865	83
2225.866	79
2225.868	162
2225.869	127
2225.871	40
2225.873	29
2225.874	29
2225.875	26
2225.877	28
2225.878	35
2225.880	49
2225.881	35
2225.883	32
2225.885	33
2225.886	42
2225.887	49
2225.889	51
2225.890	43
2225.892	41
2225.894	32
2225.895	32
2225.896	40
2225.898	39
2225.899	40
2225.901	36
2225.902	39
2225.904	46
2225.906	44
2225.907	29
2225.908	30
2225.910	26
2225.911	38
2225.913	34
2225.915	45
2225.916	45
2225.917	37
2225.919	46
2225.920	46
2225.922	46
2225.923	48
2225.925	46
2225.927	44
2225.928	44
2225.929	46
2225.931	40
2225.932	37
2225.934	40
2225.936	37
2225.937	41
2225.938	39
2225.940	37
2225.941	36
2225.943	39
2225.944	59
2225.946	35
2225.948	40
2225.949	52
2225.950	45
2225.952	52
2225.953	53
2225.955	50
2225.957	56
2225.958	55
2225.959	73
2225.961	83
2225.962	60
2225.964	49
2225.965	38
2225.967	33
2225.969	29
2225.970	36
2225.971	34
2225.973	35
2225.974	42
2225.976	42
2225.978	42
2225.979	51
2225.980	45
2225.982	46
2225.983	50
2225.985	39
2225.987	60
2225.988	52
2225.990	46
2225.991	51
2225.992	61
2225.994	62
2225.995	71
2225.997	70
2226.002	114
2226.003	85
2226.005	69
2226.006	77
2226.008	97
2226.010	115
2226.011	112
2226.012	115
2226.014	90
2226.015	68
2226.017	60
2226.019	64
2226.020	67
2226.021	66
2226.023	61
2226.024	71
2226.026	64
2226.027	58
2226.029	41
2226.031	34
2226.032	39
2226.033	54
2226.035	48
2226.036	57
2226.038	72
2226.040	74
2226.041	78
2226.042	116
2226.044	156
2226.045	780
2226.047	1146
2226.048	1072
2226.050	181
2226.052	61
2226.053	48
2226.054	42
2226.056	38
2226.057	39
2226.059	39
2226.061	46
2226.062	42
2226.063	43
2226.065	37
2226.066	34
2226.068	76
2226.069	57
2226.071	46
2226.073	44
2226.074	50
2226.075	51
2226.077	55
2226.078	51
2226.080	38
2226.082	30
2226.083	47
2226.084	30
2226.086	35
2226.087	36
2226.089	33
2226.090	43
2226.092	61
2226.094	37
2226.095	45
2226.096	62
2226.098	78
2226.099	81
2226.101	56
2226.103	37
2226.104	46
2226.105	43
2226.107	49
2226.108	44
2226.110	27
2226.112	38
2226.113	35
2226.115	33
2226.116	46
2226.117	65
2226.119	46
2226.120	41
2226.122	56
2226.124	49
2226.125	42
2226.126	56
2226.128	50
2226.129	58
2226.131	44
2226.133	48
2226.134	48
2226.135	67
2226.137	72
2226.138	56
2226.140	53
2226.141	76
2226.143	91
2226.145	79
2226.146	53
2226.147	45
2226.149	48
2226.150	63
2226.152	56
2226.154	56
2226.155	38
2226.156	32
2226.158	37
2226.159	42
2226.161	52
2226.162	61
2226.164	70
2226.166	64
2226.167	95
2226.168	130
2226.170	142
2226.171	151
2226.173	163
2226.175	78
2226.176	44
2226.177	37
2226.179	23
2226.180	26
2226.182	31
2226.183	37
2226.185	36
2226.187	35
2226.188	33
2226.189	31
2226.191	35
2226.192	33
2226.194	57
2226.196	136
2226.197	205
2226.198	239
2226.200	253
2226.201	238
2226.203	238
2226.204	244
2226.206	212
2226.208	100
2226.209	56
2226.210	42
2226.212	32
2226.213	38
2226.215	35
2226.217	30
2226.218	16
2226.219	27
2226.221	32
2226.222	34
2226.224	26
2226.225	23
2226.227	21
2226.229	30
2226.230	40
2226.231	50
2226.233	65
2226.234	116
2226.236	99
2226.238	54
2226.239	36
2226.240	34
2226.242	28
2226.243	25
2226.245	32
2226.246	27
2226.248	33
2226.250	38
2226.251	44
2226.252	120
2226.254	329
2226.255	263
2226.257	93
2226.259	64
2226.260	64
2226.261	119
2226.263	253
2226.264	285
2226.266	101
2226.267	62
2226.269	63
2226.271	65
2226.272	54
2226.273	68
2226.275	47
2226.276	36
2226.278	44
2226.280	51
2226.281	45
2226.282	56
2226.284	44
2226.285	42
2226.287	33
2226.289	36
2226.290	42
2226.292	52
2226.293	60
2226.294	49
2226.296	61
2226.297	36
2226.299	27
2226.301	30
2226.302	49
2226.303	74
2226.305	84
2226.306	92
2226.308	92
2226.310	86
2226.311	56
2226.313	44
2226.314	49
2226.315	74
2226.317	74
2226.318	65
2226.320	65
2226.322	55
2226.323	43
2226.324	50
2226.326	61
2226.327	77
2226.329	68
2226.331	86
2226.332	86
2226.333	43
2226.335	42
2226.336	37
2226.338	43
2226.339	47
2226.341	40
2226.343	41
2226.344	32
2226.345	46
2226.347	42
2226.348	41
2226.350	36
2226.352	32
2226.353	49
2226.354	63
2226.356	44
2226.357	45
2226.359	38
2226.360	40
2226.362	48
2226.364	57
2226.365	57
2226.366	46
2226.368	52
2226.369	48
2226.371	56
2226.373	50
2226.374	56
2226.375	52
2226.377	52
2226.378	45
2226.380	37
2226.381	34
2226.383	31
2226.385	32
2226.386	34
2226.387	47
2226.389	37
2226.390	32
2226.392	30
2226.394	39
2226.395	39
2226.396	50
2226.398	57
2226.399	65
2226.401	67
2226.402	65
2226.404	58
2226.406	47
2226.407	36
2226.408	34
2226.410	35
2226.411	34
2226.413	62
2226.415	64
2226.416	37
2226.417	36
2226.419	42
2226.420	37
2226.422	35
2226.423	48
2226.425	52
2226.427	47
2226.428	52
2226.429	53
2226.431	50
2226.432	60
2226.434	69
2226.436	59
2226.437	59
2226.438	60
2226.440	78
2226.441	81
2226.443	60
2226.444	48
2226.446	44
2226.448	37
2226.449	39
2226.450	36
2226.452	34
2226.453	66
2226.455	80
2226.457	84
2226.458	61
2226.459	42
2226.461	41
2226.462	43
2226.464	36
2226.465	36
2226.467	45
2226.469	44
2226.470	45
2226.471	44
2226.473	40
2226.474	31
2226.476	42
2226.478	62
2226.479	74
2226.480	76
2226.482	74
2226.483	81
2226.485	93
2226.487	88
2226.488	80
2226.490	66
2226.491	45
2226.492	42
2226.494	43
2226.495	62
2226.497	67
2226.502	221
2226.503	192
2226.505	127
2226.506	83
2226.508	63
2226.510	85
2226.511	125
2226.512	50
2226.514	63
2226.515	34
2226.517	35
2226.519	69
2226.520	111
2226.521	39
2226.523	33
2226.524	25
2226.526	31
2226.527	38
2226.529	38
2226.531	41
2226.532	36
2226.533	54
2226.535	74
2226.536	67
2226.538	54
2226.540	38
2226.541	44
2226.542	42
2226.544	32
2226.545	32
2226.547	47
2226.548	59
2226.550	56
2226.552	50
2226.553	37
2226.554	48
2226.556	55
2226.557	44
2226.559	50
2226.561	64
2226.562	53
2226.563	50
2226.565	49
2226.566	41
2226.568	66
2226.569	77
2226.571	44
2226.573	37
2226.574	47
2226.575	46
2226.577	33
2226.578	61
2226.580	64
2226.582	43
2226.583	38
2226.584	39
2226.586	48
2226.587	54
2226.589	55
2226.590	50
2226.592	50
2226.594	56
2226.595	78
2226.596	60
2226.598	38
2226.599	30
2226.601	36
2226.603	35
2226.604	32
2226.605	31
2226.607	90
2226.608	58
2226.610	44
2226.612	42
2226.613	59
2226.615	68
2226.616	63
2226.617	54
2226.619	51
2226.620	44
2226.622	48
2226.624	50
2226.625	73
2226.626	68
2226.628	74
2226.629	66
2226.631	59
2226.633	52
2226.634	42
2226.635	46
2226.637	42
2226.638	44
2226.640	37
2226.641	35
2226.643	38
2226.645	51
2226.646	53
2226.647	53
2226.649	47
2226.650	48
2226.652	45
2226.654	42
2226.655	30
2226.656	33
2226.658	35
2226.659	42
2226.661	38
2226.662	39
2226.664	38
2226.666	45
2226.667	67
2226.668	44
2226.670	35
2226.671	95
2226.673	41
2226.675	41
2226.676	39
2226.677	44
2226.679	51
2226.680	625
2226.682	47
2226.683	64
2226.685	61
2226.687	44
2226.688	47
2226.689	61
2226.691	74
2226.692	85
2226.694	90
2226.696	102
2226.697	92
2226.698	62
2226.700	53
2226.701	62
2226.703	41
2226.704	44
2226.706	42
2226.708	36
2226.709	34
2226.710	41
2226.712	39
2226.713	37
2226.715	34
2226.717	40
2226.718	46
2226.719	45
2226.721	61
2226.722	72
2226.724	59
2226.725	82
2226.727	91
2226.729	153
2226.730	139
2226.731	62
2226.733	28
2226.734	35
2226.736	84
2226.738	55
2226.739	66
2226.740	72
2226.742	80
2226.743	69
2226.745	74
2226.746	67
2226.748	56
2226.750	50
2226.751	56
2226.752	48
2226.754	41
2226.755	41
2226.757	44
2226.759	46
2226.760	40
2226.761	48
2226.763	47
2226.764	42
2226.766	44
2226.767	46
2226.769	45
2226.771	76
2226.772	88
2226.773	78
2226.775	80
2226.776	85
2226.778	88
2226.780	84
2226.781	75
2226.782	69
2226.784	61
2226.785	76
2226.787	95
2226.789	86
2226.790	58
2226.792	68
2226.793	61
2226.794	54
2226.796	41
2226.797	46
2226.799	46
2226.801	53
2226.802	54
2226.803	47
2226.805	34
2226.806	31
2226.808	42
2226.810	46
2226.811	58
2226.813	72
2226.814	89
2226.815	106
2226.817	117
2226.818	103
2226.820	88
2226.822	68
2226.823	56
2226.824	54
2226.826	47
2226.827	50
2226.829	48
2226.831	59
2226.832	51
2226.833	51
2226.835	61
2226.836	53
2226.838	67
2226.839	95
2226.841	90
2226.843	109
2226.844	98
2226.845	85
2226.847	61
2226.848	53
2226.850	43
2226.852	26
2226.853	38
2226.854	47
2226.856	54
2226.857	50
2226.859	43
2226.860	40
2226.862	32
2226.864	30
2226.865	36
2226.866	32
2226.868	30
2226.869	39
2226.871	46
2226.873	40
2226.874	44
2226.875	77
2226.877	103
2226.878	103
2226.880	65
2226.881	39
2226.883	27
2226.885	30
2226.886	29
2226.887	30
2226.889	28
2226.890	25
2226.892	28
2226.894	40
2226.895	53
2226.896	42
2226.898	38
2226.899	37
2226.901	55
2226.902	69
2226.904	82
2226.906	73
2226.907	46
2226.908	31
2226.910	29
2226.911	35
2226.913	36
2226.915	35
2226.916	31
2226.917	36
2226.919	48
2226.920	57
2226.922	82
2226.923	110
2226.925	134
2226.927	156
2226.928	203
2226.929	191
2226.931	51
2226.932	30
2226.934	32
2226.936	40
2226.937	41
2226.938	45
2226.940	44
2226.941	36
2226.943	31
2226.944	23
2226.946	27
2226.948	30
2226.949	39
2226.950	31
2226.952	37
2226.953	35
2226.955	42
2226.957	57
2226.958	63
2226.959	54
2226.961	54
2226.962	45
2226.964	50
2226.965	55
2226.967	56
2226.969	53
2226.970	49
2226.971	48
2226.973	34
2226.974	39
2226.976	42
2226.978	43
2226.979	38
2226.980	38
2226.982	51
2226.983	51
2226.985	53
2226.987	56
2226.988	69
2226.990	87
2226.991	85
2226.992	102
2226.994	86
2226.995	96
2226.997	86
2227.002	534
2227.003	598
2227.005	208
2227.006	107
2227.008	153
2227.010	133
2227.011	117
2227.012	118
2227.014	112
2227.015	126
2227.017	113
2227.019	62
2227.020	54
2227.021	67
2227.023	53
2227.024	47
2227.026	34
2227.027	28
2227.029	38
2227.031	56
2227.032	63
2227.033	65
2227.035	65
2227.036	60
2227.038	70
2227.040	67
2227.041	37
2227.042	20
2227.044	22
2227.045	19
2227.047	27
2227.048	26
2227.050	22
2227.052	21
2227.053	23
2227.054	23
2227.056	24
2227.057	34
2227.059	39
2227.061	30
2227.062	34
2227.063	40
2227.065	30
2227.066	48
2227.068	55
2227.069	66
2227.071	77
2227.073	59
2227.074	63
2227.075	85
2227.077	95
2227.078	48
2227.080	27
2227.082	43
2227.083	49
2227.084	34
2227.086	34
2227.087	36
2227.089	32
2227.090	31
2227.092	61
2227.094	48
2227.095	43
2227.096	68
2227.098	84
2227.099	68
2227.101	33
2227.103	39
2227.104	53
2227.105	31
2227.107	29
2227.108	34
2227.110	46
2227.112	52
2227.113	36
2227.115	31
2227.116	36
2227.117	35
2227.119	36
2227.120	33
2227.122	28
2227.124	28
2227.125	27
2227.126	37
2227.128	66
2227.129	68
2227.131	63
2227.133	104
2227.134	110
2227.135	48
2227.137	40
2227.138	24
2227.140	24
2227.141	37
2227.143	34
2227.145	23
2227.146	38
2227.147	54
2227.149	38
2227.150	35
2227.152	29
2227.154	28
2227.155	25
2227.156	25
2227.158	22
2227.159	47
2227.161	53
2227.162	56
2227.164	47
2227.166	37
2227.167	32
2227.168	31
2227.170	28
2227.171	27
2227.173	26
2227.175	34
2227.176	58
2227.177	61
2227.179	59
2227.180	56
2227.182	76
2227.183	105
2227.185	125
2227.187	123
2227.188	66
2227.189	50
2227.191	41
2227.192	37
2227.194	38
2227.196	51
2227.197	31
2227.198	26
2227.200	32
2227.201	53
2227.203	66
2227.204	41
2227.206	42
2227.208	44
2227.209	44
2227.210	43
2227.212	44
2227.213	58
2227.215	72
2227.217	55
2227.218	40
2227.219	38
2227.221	58
2227.222	33
2227.224	29
2227.225	30
2227.227	36
2227.229	39
2227.230	29
2227.231	38
2227.233	36
2227.234	46
2227.236	32
2227.238	32
2227.239	26
2227.240	40
2227.242	28
2227.243	32
2227.245	41
2227.246	36
2227.248	26
2227.250	21
2227.251	34
2227.252	35
2227.254	34
2227.255	34
2227.257	67
2227.259	95
2227.260	93
2227.261	96
2227.263	109
2227.264	100
2227.266	73
2227.267	47
2227.269	45
2227.271	42
2227.272	21
2227.273	30
2227.275	32
2227.276	20
2227.278	18
2227.280	33
2227.281	37
2227.282	26
2227.284	41
2227.285	41
2227.287	40
2227.289	34
2227.290	24
2227.292	30
2227.293	19
2227.294	22
2227.296	29
2227.297	28
2227.299	25
2227.301	23
2227.302	23
2227.303	23
2227.305	34
2227.306	29
2227.308	44
2227.310	45
2227.311	40
2227.313	45
2227.314	54
2227.315	122
2227.317	145
2227.318	131
2227.320	88
2227.322	49
2227.323	55
2227.324	52
2227.326	42
2227.327	29
2227.329	31
2227.331	32
2227.332	44
2227.333	47
2227.335	63
2227.336	50
2227.338	51
2227.339	56
2227.341	55
2227.343	51
2227.344	63
2227.345	55
2227.347	62
2227.348	78
2227.350	53
2227.352	38
2227.353	36
2227.354	39
2227.356	41
2227.357	40
2227.359	32
2227.360	38
2227.362	35
2227.364	44
2227.365	36
2227.366	31
2227.368	30
2227.369	25
2227.371	29
2227.373	36
2227.374	45
2227.375	40
2227.377	36
2227.378	72
2227.380	69
2227.381	49
2227.383	44
2227.385	35
2227.386	50
2227.387	42
2227.389	56
2227.390	50
2227.392	60
2227.394	63
2227.395	66
2227.396	64
2227.398	64
2227.399	68
2227.401	60
2227.402	47
2227.404	34
2227.406	29
2227.407	24
2227.408	27
2227.410	22
2227.411	19
2227.413	23
2227.415	25
2227.416	30
2227.417	29
2227.419	30
2227.420	32
2227.422	31
2227.423	22
2227.425	21
2227.427	24
2227.428	30
2227.429	25
2227.431	30
2227.432	25
2227.434	29
2227.436	30
2227.437	31
2227.438	35
2227.440	35
2227.441	35
2227.443	35
2227.444	59
2227.446	65
2227.448	40
2227.449	30
2227.450	24
2227.452	25
2227.453	23
2227.455	19
2227.457	20
2227.458	26
2227.459	28
2227.461	23
2227.462	23
2227.464	40
2227.465	29
2227.467	33
2227.469	34
2227.470	34
2227.471	37
2227.473	32
2227.474	40
2227.476	46
2227.478	33
2227.479	37
2227.480	47
2227.482	75
2227.483	78
2227.485	70
2227.487	68
2227.488	75
2227.490	52
2227.491	50
2227.492	50
2227.494	43
2227.495	51
2227.497	57
2227.502	120
2227.503	105
2227.505	77
2227.506	59
2227.508	45
2227.510	42
2227.511	40
2227.512	43
2227.514	48
2227.515	43
2227.517	39
2227.519	38
2227.520	47
2227.521	37
2227.523	36
2227.524	46
2227.526	49
2227.527	33
2227.529	39
2227.531	32
2227.532	46
2227.533	79
2227.535	65
2227.536	69
2227.538	56
2227.540	61
2227.541	53
2227.542	44
2227.544	41
2227.545	48
2227.547	139
2227.548	68
2227.550	41
2227.552	32
2227.553	35
2227.554	36
2227.556	28
2227.557	35
2227.559	46
2227.561	59
2227.562	59
2227.563	54
2227.565	55
2227.566	50
2227.568	48
2227.569	50
2227.571	35
2227.573	35
2227.574	37
2227.575	32
2227.577	31
2227.578	31
2227.580	34
2227.582	46
2227.583	43
2227.584	37
2227.586	76
2227.587	58
2227.589	40
2227.590	39
2227.592	41
2227.594	59
2227.595	53
2227.596	37
2227.598	35
2227.599	38
2227.601	32
2227.603	37
2227.604	54
2227.605	63
2227.607	69
2227.608	61
2227.610	75
2227.612	76
2227.613	66
2227.615	71
2227.616	68
2227.617	58
2227.619	48
2227.620	48
2227.622	47
2227.624	46
2227.625	41
2227.626	32
2227.628	31
2227.629	35
2227.631	41
2227.633	44
2227.634	60
2227.635	52
2227.637	64
2227.638	73
2227.640	63
2227.641	71
2227.643	55
2227.645	30
2227.646	25
2227.647	23
2227.649	20
2227.650	24
2227.652	22
2227.654	26
2227.655	40
2227.656	41
2227.658	31
2227.659	26
2227.661	25
2227.662	35
2227.664	150
2227.666	114
2227.667	36
2227.668	27
2227.670	21
2227.671	18
2227.673	20
2227.675	26
2227.676	29
2227.677	34
2227.679	64
2227.680	57
2227.682	48
2227.683	71
2227.685	60
2227.687	40
2227.688	44
2227.689	18
2227.691	30
2227.692	29
2227.694	23
2227.696	26
2227.697	29
2227.698	24
2227.700	28
2227.701	29
2227.703	38
2227.704	47
2227.706	65
2227.708	79
2227.709	118
2227.710	111
2227.712	60
2227.713	29
2227.715	35
2227.717	50
2227.718	43
2227.719	37
2227.721	30
2227.722	29
2227.724	33
2227.725	46
2227.727	66
2227.729	88
2227.730	82
2227.731	46
2227.733	34
2227.734	37
2227.736	36
2227.738	36
2227.739	35
2227.740	35
2227.742	42
2227.743	32
2227.745	26
2227.746	24
2227.748	25
2227.750	32
2227.751	35
2227.752	41
2227.754	40
2227.755	49
2227.757	53
2227.759	64
2227.760	63
2227.761	70
2227.763	78
2227.764	57
2227.766	38
2227.767	29
2227.769	34
2227.771	35
2227.772	47
2227.773	44
2227.775	41
2227.776	56
2227.778	67
2227.780	66
2227.781	77
2227.782	94
2227.784	63
2227.785	52
2227.787	79
2227.789	59
2227.790	47
2227.792	47
2227.793	67
2227.794	50
2227.796	50
2227.797	66
2227.799	63
2227.801	57
2227.802	41
2227.803	73
2227.805	37
2227.806	44
2227.808	48
2227.810	97
2227.811	122
2227.813	106
2227.814	64
2227.815	49
2227.817	42
2227.818	34
2227.820	52
2227.822	67
2227.823	52
2227.824	49
2227.826	53
2227.827	82
2227.829	78
2227.831	71
2227.832	69
2227.833	58
2227.835	64
2227.836	68
2227.838	55
2227.839	52
2227.841	58
2227.843	45
2227.844	36
2227.845	46
2227.847	56
2227.848	36
2227.850	36
2227.852	39
2227.853	46
2227.854	51
2227.856	62
2227.857	64
2227.859	68
2227.860	68
2227.862	63
2227.864	31
2227.865	28
2227.866	32
2227.868	38
2227.869	37
2227.871	42
2227.873	40
2227.874	44
2227.875	51
2227.877	48
2227.878	99
2227.880	104
2227.881	62
2227.883	52
2227.885	41
2227.886	43
2227.887	54
2227.889	53
2227.890	51
2227.892	48
2227.894	43
2227.895	39
2227.896	37
2227.898	40
2227.899	61
2227.901	81
2227.902	158
2227.904	56
2227.906	46
2227.907	49
2227.908	46
2227.910	57
2227.911	49
2227.913	55
2227.915	46
2227.916	48
2227.917	47
2227.919	170
2227.920	100
2227.922	57
2227.923	51
2227.925	76
2227.927	121
2227.928	70
2227.929	40
2227.931	42
2227.932	44
2227.934	47
2227.936	51
2227.937	62
2227.938	56
2227.940	57
2227.941	47
2227.943	58
2227.944	61
2227.946	69
2227.948	63
2227.949	54
2227.950	48
2227.952	66
2227.953	70
2227.955	78
2227.957	59
2227.958	54
2227.959	37
2227.961	27
2227.962	29
2227.964	28
2227.965	25
2227.967	24
2227.969	29
2227.970	33
2227.971	38
2227.973	31
2227.974	28
2227.976	35
2227.978	69
2227.979	76
2227.980	72
2227.982	74
2227.983	68
2227.985	68
2227.987	74
2227.988	53
2227.990	42
2227.991	43
2227.992	59
2227.994	79
2227.995	156
2227.997	94
2228.002	82
2228.003	80
2228.005	75
2228.006	65
2228.008	67
2228.010	58
2228.011	75
2228.012	97
2228.014	125
2228.015	139
2228.017	100
2228.019	108
2228.020	81
2228.021	49
2228.023	38
2228.024	34
2228.026	38
2228.027	36
2228.029	32
2228.031	34
2228.032	40
2228.033	54
2228.035	52
2228.036	36
2228.038	31
2228.040	29
2228.041	39
2228.042	55
2228.044	69
2228.045	66
2228.047	44
2228.048	34
2228.050	33
2228.052	33
2228.053	36
2228.054	38
2228.056	41
2228.057	38
2228.059	38
2228.061	38
2228.062	40
2228.063	46
2228.065	43
2228.066	37
2228.068	41
2228.069	41
2228.071	38
2228.073	47
2228.074	51
2228.075	44
2228.077	48
2228.078	48
2228.080	59
2228.082	75
2228.083	53
2228.084	42
2228.086	54
2228.087	56
2228.089	51
2228.090	46
2228.092	66
2228.094	50
2228.095	35
2228.096	32
2228.098	37
2228.099	44
2228.101	62
2228.103	66
2228.104	72
2228.105	73
2228.107	72
2228.108	57
2228.110	37
2228.112	28
2228.113	36
2228.115	30
2228.116	26
2228.117	26
2228.119	31
2228.120	33
2228.122	37
2228.124	42
2228.125	51
2228.126	44
2228.128	46
2228.129	51
2228.131	55
2228.133	57
2228.134	94
2228.135	89
2228.137	42
2228.138	44
2228.140	47
2228.141	40
2228.143	47
2228.145	50
2228.146	42
2228.147	34
2228.149	38
2228.150	39
2228.152	44
2228.154	44
2228.155	44
2228.156	42
2228.158	34
2228.159	31
2228.161	32
2228.162	31
2228.164	33
2228.166	47
2228.167	67
2228.168	65
2228.170	74
2228.171	77
2228.173	60
2228.175	44
2228.176	51
2228.177	53
2228.179	44
2228.180	34
2228.182	28
2228.183	18
2228.185	22
2228.187	25
2228.188	30
2228.189	34
2228.191	32
2228.192	40
2228.194	42
2228.196	45
2228.197	49
2228.198	45
2228.200	39
2228.201	21
2228.203	18
2228.204	15
2228.206	19
2228.208	15
2228.209	16
2228.210	15
2228.212	12
2228.213	16
2228.215	23
2228.217	24
2228.218	18
2228.219	18
2228.221	33
2228.222	43
2228.224	40
2228.225	36
2228.227	35
2228.229	38
2228.230	35
2228.231	35
2228.233	28
2228.234	33
2228.236	16
2228.238	20
2228.239	29
2228.240	37
2228.242	27
2228.243	27
2228.245	24
2228.246	32
2228.248	31
2228.250	29
2228.251	26
2228.252	34
2228.254	47
2228.255	33
2228.257	50
2228.259	40
2228.260	33
2228.261	36
2228.263	34
2228.264	38
2228.266	34
2228.267	34
2228.269	34
2228.271	40
2228.272	36
2228.273	25
2228.275	29
2228.276	24
2228.278	49
2228.280	52
2228.281	64
2228.282	53
2228.284	19
2228.285	17
2228.287	28
2228.289	43
2228.290	26
2228.292	34
2228.293	38
2228.294	52
2228.296	38
2228.297	34
2228.299	34
2228.301	40
2228.302	43
2228.303	45
2228.305	54
2228.306	76
2228.308	54
2228.310	30
2228.311	24
2228.313	29
2228.314	23
2228.315	21
2228.317	24
2228.318	25
2228.320	22
2228.322	28
2228.323	30
2228.324	30
2228.326	34
2228.327	32
2228.329	30
2228.331	42
2228.332	37
2228.333	31
2228.335	40
2228.336	45
2228.338	41
2228.339	47
2228.341	51
2228.343	41
2228.344	60
2228.345	64
2228.347	62
2228.348	69
2228.350	92
2228.352	94
2228.353	80
2228.354	70
2228.356	62
2228.357	46
2228.359	50
2228.360	56
2228.362	53
2228.364	70
2228.365	73
2228.366	64
2228.368	48
2228.369	62
2228.371	68
2228.373	69
2228.374	45
2228.375	43
2228.377	37
2228.378	37
2228.380	46
2228.381	48
2228.383	48
2228.385	57
2228.386	69
2228.387	68
2228.389	84
2228.390	92
2228.392	127
2228.394	205
2228.395	332
2228.396	469
2228.398	547
2228.399	478
2228.401	437
2228.402	459
2228.404	561
2228.406	639
2228.407	540
2228.408	1148
2228.410	1149
2228.411	1148
2228.413	1148
2228.415	1148
2228.416	1150
2228.417	1145
2228.419	452
2228.420	382
2228.422	341
2228.423	343
2228.425	253
2228.427	190
2228.428	154
2228.429	137
2228.431	114
2228.432	95
2228.434	94
2228.436	70
2228.437	78
2228.438	83
2228.440	76
2228.441	67
2228.443	54
2228.444	59
2228.446	51
2228.448	63
2228.449	48
2228.450	33
2228.452	36
2228.453	35
2228.455	32
2228.457	34
2228.458	34
2228.459	36
2228.461	40
2228.462	36
2228.464	34
2228.465	39
2228.467	44
2228.469	65
2228.470	75
2228.471	66
2228.473	46
2228.474	46
2228.476	45
2228.478	40
2228.479	47
2228.480	43
2228.482	43
2228.483	56
2228.485	63
2228.487	69
2228.488	68
2228.490	66
2228.491	59
2228.492	50
2228.494	43
2228.495	57
2228.497	50
2228.499	66
2228.500	72
2228.501	90
2228.503	96
2228.507	98
2228.509	71
2228.510	75
2228.511	88
2228.513	87
2228.515	76
2228.516	72
2228.518	76
2228.519	71
2228.521	59
2228.522	59
2228.524	51
2228.525	55
2228.527	61
2228.528	69
2228.530	75
2228.531	70
2228.532	70
2228.534	74
2228.536	78
2228.537	72
2228.539	61
2228.540	49
2228.542	42
2228.543	44
2228.545	47
2228.546	53
2228.548	55
2228.549	59
2228.551	64
2228.552	55
2228.553	53
2228.555	43
2228.557	47
2228.558	51
2228.560	44
2228.561	43
2228.563	42
2228.564	53
2228.566	86
2228.567	89
2228.569	97
2228.570	80
2228.572	71
2228.573	62
2228.574	46
2228.576	58
2228.578	56
2228.579	52
2228.581	51
2228.582	49
2228.583	56
2228.585	63
2228.587	66
2228.588	58
2228.590	55
2228.591	57
2228.593	60
2228.594	62
2228.595	72
2228.597	72
2228.599	74
2228.600	73
2228.602	107
2228.603	103
2228.604	78
2228.606	62
2228.608	52
2228.609	61
2228.611	53
2228.612	50
2228.614	44
2228.615	43
2228.617	50
2228.618	50
2228.620	43
2228.621	53
2228.623	55
2228.624	59
2228.625	52
2228.627	57
2228.629	75
2228.630	59
2228.632	61
2228.633	88
2228.635	74
2228.636	51
2228.638	46
2228.639	44
2228.641	55
2228.642	51
2228.644	48
2228.645	83
2228.646	75
2228.648	63
2228.650	58
2228.651	57
2228.653	51
2228.654	44
2228.656	45
2228.657	45
2228.659	42
2228.660	51
2228.662	51
2228.663	51
2228.665	59
2228.666	60
2228.667	59
2228.669	64
2228.671	58
2228.672	56
2228.674	46
2228.675	58
2228.677	78
2228.678	91
2228.680	112
2228.681	96
2228.683	86
2228.684	80
2228.686	71
2228.687	73
2228.688	71
2228.690	67
2228.692	77
2228.693	81
2228.695	79
2228.696	83
2228.698	79
2228.699	93
2228.701	85
2228.702	78
2228.704	72
2228.705	79
2228.707	71
2228.708	73
2228.709	70
2228.711	65
2228.713	79
2228.714	83
2228.716	73
2228.717	89
2228.719	96
2228.720	105
2228.722	172
2228.723	184
2228.725	180
2228.726	146
2228.728	132
2228.729	91
2228.730	88
2228.732	74
2228.734	64
2228.735	64
2228.737	57
2228.738	66
