Laser	Light	Scattering	(SOLID)
Depth	Average
2014.060	490
2014.062	690
2014.063	740
2014.065	300
2014.066	480
2014.068	780
2014.069	480
2014.071	640
2014.073	480
2014.074	280
2014.075	420
2014.077	350
2014.078	370
2014.080	420
2014.081	330
2014.083	240
2014.084	310
2014.086	340
2014.087	180
2014.089	70
2014.090	130
2014.092	140
2014.094	80
2014.095	90
2014.096	80
2014.098	50
2014.099	40
2014.101	30
2014.102	40
2014.104	70
2014.105	90
2014.107	210
2014.108	380
2014.110	510
2014.111	440
2014.113	720
2014.115	1530
2014.116	1790
2014.117	1660
2014.119	920
2014.120	410
2014.122	510
2014.123	640
2014.125	480
2014.126	290
2014.128	250
2014.129	350
2014.131	320
2014.132	220
2014.134	140
2014.135	230
2014.137	400
2014.138	180
2014.140	150
2014.141	110
2014.143	60
2014.144	70
2014.146	100
2014.147	280
2014.149	380
2014.151	210
2014.152	190
2014.153	160
2014.155	230
2014.156	180
2014.158	210
2014.159	300
2014.161	370
2014.162	390
2014.164	400
2014.165	350
2014.167	400
2014.168	480
2014.170	530
2014.172	560
2014.173	480
2014.174	450
2014.176	500
2014.177	980
2014.179	930
2014.180	840
2014.182	800
2014.183	290
2014.185	340
2014.186	480
2014.188	530
2014.189	1030
2014.191	1470
2014.193	1180
2014.194	1060
2014.195	1160
2014.197	1210
2014.198	1250
2014.200	1340
2014.201	1290
2014.203	1220
2014.204	850
2014.206	350
2014.207	210
2014.209	180
2014.210	170
2014.212	190
2014.214	670
2014.215	1140
2014.216	930
2014.218	740
2014.219	670
2014.221	660
2014.222	550
2014.224	370
2014.225	250
2014.227	340
2014.228	680
2014.230	850
2014.231	800
2014.233	750
2014.234	550
2014.236	180
2014.237	140
2014.239	280
2014.240	400
2014.242	350
2014.243	290
2014.245	70
2014.246	80
2014.248	110
2014.250	150
2014.251	180
2014.252	170
2014.254	170
2014.255	170
2014.257	170
2014.258	180
2014.260	210
2014.261	150
2014.263	80
2014.264	70
2014.266	90
2014.267	120
2014.269	220
2014.271	310
2014.272	240
2014.273	260
2014.275	270
2014.276	430
2014.278	640
2014.279	440
2014.281	250
2014.282	340
2014.284	220
2014.285	160
2014.287	200
2014.288	180
2014.290	210
2014.292	190
2014.293	180
2014.294	210
2014.296	360
2014.297	590
2014.299	800
2014.300	790
2014.302	820
2014.303	1880
2014.305	1820
2014.306	460
2014.308	180
2014.309	250
2014.311	620
2014.313	350
2014.314	160
2014.315	270
2014.317	330
2014.318	280
2014.320	280
2014.321	320
2014.323	330
2014.324	350
2014.326	350
2014.327	390
2014.329	410
2014.330	290
2014.332	160
2014.333	150
2014.335	190
2014.336	260
2014.338	270
2014.339	460
2014.341	820
2014.342	960
2014.344	960
2014.345	730
2014.347	380
2014.349	550
2014.350	190
2014.351	130
2014.353	140
2014.354	160
2014.356	380
2014.357	560
2014.359	830
2014.360	450
2014.362	140
2014.363	250
2014.365	420
2014.366	520
2014.368	1100
2014.370	500
2014.371	300
2014.372	170
2014.374	120
2014.375	110
2014.377	130
2014.378	170
2014.380	280
2014.381	420
2014.383	650
2014.384	780
2014.386	800
2014.387	660
2014.389	280
2014.391	90
2014.392	240
2014.393	1000
2014.395	1410
2014.396	850
2014.398	760
2014.399	1500
2014.401	1100
2014.402	290
2014.404	360
2014.405	380
2014.407	370
2014.408	310
2014.410	300
2014.411	100
2014.413	80
2014.414	80
2014.416	70
2014.417	80
2014.419	80
2014.420	110
2014.422	120
2014.423	110
2014.425	140
2014.427	260
2014.428	660
2014.429	730
2014.431	760
2014.432	670
2014.434	650
2014.435	700
2014.437	660
2014.438	670
2014.440	560
2014.441	230
2014.443	180
2014.444	160
2014.446	160
2014.448	190
2014.449	340
2014.450	140
2014.452	50
2014.453	130
2014.455	130
2014.456	120
2014.458	170
2014.459	380
2014.461	390
2014.462	340
2014.464	330
2014.465	330
2014.467	420
2014.469	490
2014.470	520
2014.471	560
2014.473	540
2014.474	530
2014.476	550
2014.477	520
2014.479	480
2014.480	410
2014.482	410
2014.483	380
2014.485	380
2014.486	300
2014.488	340
2014.490	370
2014.491	370
2014.492	420
2014.494	980
2014.495	2680
2014.502	500
2014.503	720
2014.505	850
2014.506	410
2014.508	400
2014.509	410
2014.511	400
2014.512	410
2014.514	370
2014.516	430
2014.517	520
2014.518	120
2014.520	60
2014.521	60
2014.523	230
2014.524	480
2014.526	430
2014.527	350
2014.529	380
2014.530	270
2014.532	240
2014.533	180
2014.535	230
2014.536	300
2014.538	340
2014.539	290
2014.541	310
2014.542	380
2014.544	370
2014.545	240
2014.547	130
2014.548	130
2014.550	300
2014.552	270
2014.553	220
2014.554	360
2014.556	860
2014.557	1320
2014.559	980
2014.560	230
2014.562	180
2014.563	150
2014.565	180
2014.566	210
2014.568	760
2014.569	1250
2014.571	390
2014.573	290
2014.574	240
2014.575	190
2014.577	220
2014.578	340
2014.580	450
2014.581	630
2014.583	590
2014.584	570
2014.586	590
2014.587	720
2014.589	600
2014.590	430
2014.592	320
2014.594	240
2014.595	290
2014.596	1020
2014.598	900
2014.599	300
2014.601	370
2014.602	1050
2014.604	630
2014.605	420
2014.607	270
2014.608	780
2014.610	1910
2014.611	3080
2014.613	3340
2014.615	460
2014.616	260
2014.617	230
2014.619	270
2014.620	300
2014.622	390
2014.623	510
2014.625	460
2014.626	430
2014.628	360
2014.629	530
2014.631	420
2014.632	330
2014.634	320
2014.635	270
2014.637	250
2014.638	270
2014.640	260
2014.641	210
2014.643	90
2014.644	80
2014.646	150
2014.647	330
2014.649	280
2014.651	170
2014.652	80
2014.653	90
2014.655	150
2014.656	270
2014.658	410
2014.659	440
2014.661	300
2014.662	280
2014.664	260
2014.665	280
2014.667	240
2014.668	300
2014.670	410
2014.672	350
2014.673	340
2014.674	270
2014.676	220
2014.677	220
2014.679	150
2014.680	80
2014.682	160
2014.683	490
2014.685	1300
2014.686	1530
2014.688	550
2014.689	430
2014.691	490
2014.693	490
2014.694	560
2014.695	650
2014.697	820
2014.698	330
2014.700	60
2014.701	100
2014.703	100
2014.704	250
2014.706	920
2014.707	930
2014.709	1020
2014.710	1060
2014.712	990
2014.714	520
2014.715	280
2014.716	540
2014.718	820
2014.719	850
2014.721	880
2014.722	880
2014.724	520
2014.725	210
2014.727	150
2014.728	170
2014.730	250
2014.731	350
2014.733	370
2014.734	910
2014.736	600
2014.737	100
2014.739	120
2014.740	400
2014.742	490
2014.743	300
2014.745	170
2014.746	360
2014.748	620
2014.750	1100
2014.751	1090
2014.752	1600
2014.754	1560
2014.755	1140
2014.757	1430
2014.758	1210
2014.760	920
2014.761	590
2014.763	460
2014.764	510
2014.766	660
2014.767	380
2014.769	260
2014.771	250
2014.772	240
2014.773	210
2014.775	230
2014.776	260
2014.778	250
2014.779	280
2014.781	220
2014.782	180
2014.784	390
2014.785	410
2014.787	350
2014.788	310
2014.790	320
2014.792	660
2014.793	1320
2014.794	1560
2014.796	1720
2014.797	1780
2014.799	1800
2014.800	1880
2014.802	1880
2014.803	1930
2014.805	1990
2014.806	2070
2014.808	1930
2014.809	1540
2014.811	1310
2014.813	1510
2014.814	1680
2014.815	1340
2014.817	220
2014.818	160
2014.820	280
2014.821	300
2014.823	290
2014.824	270
2014.826	300
2014.827	330
2014.829	250
2014.830	100
2014.832	70
2014.833	60
2014.835	80
2014.836	50
2014.838	190
2014.839	280
2014.841	460
2014.842	440
2014.844	380
2014.845	440
2014.847	620
2014.849	480
2014.850	340
2014.851	350
2014.853	360
2014.854	200
2014.856	180
2014.857	290
2014.859	640
2014.860	860
2014.862	540
2014.863	260
2014.865	220
2014.866	250
2014.868	260
2014.870	160
2014.871	130
2014.872	160
2014.874	240
2014.875	240
2014.877	260
2014.878	260
2014.880	240
2014.881	390
2014.883	1360
2014.884	1400
2014.886	430
2014.887	220
2014.889	240
2014.891	240
2014.892	290
2014.893	500
2014.895	810
2014.896	900
2014.898	820
2014.899	550
2014.901	900
2014.902	770
2014.904	500
2014.905	440
2014.907	760
2014.908	1090
2014.910	360
2014.911	180
2014.913	240
2014.914	720
2014.916	1440
2014.917	2140
2014.919	2280
2014.920	2680
2014.922	2870
2014.923	2040
2014.925	1310
2014.927	870
2014.928	280
2014.929	660
2014.931	840
2014.932	660
2014.934	1670
2014.935	2550
2014.937	2400
2014.938	1740
2014.940	1650
2014.941	1760
2014.943	1680
2014.944	1670
2014.946	1740
2014.948	1620
2014.949	1670
2014.950	1610
2014.952	1180
2014.953	450
2014.955	280
2014.956	270
2014.958	400
2014.959	740
2014.961	720
2014.962	530
2014.964	420
2014.965	360
2014.967	200
2014.969	230
2014.970	360
2014.971	480
2014.973	410
2014.974	160
2014.976	240
2014.977	360
2014.979	300
2014.980	290
2014.982	200
2014.983	180
2014.985	190
2014.986	200
2014.988	310
2014.990	290
2014.991	130
2014.992	410
2014.994	500
2014.995	540
2015.002	600
2015.003	450
2015.005	400
2015.006	380
2015.008	200
2015.009	80
2015.011	50
2015.012	230
2015.014	240
2015.016	210
2015.017	210
2015.018	210
2015.020	210
2015.021	290
2015.023	380
2015.024	270
2015.026	510
2015.027	540
2015.029	420
2015.030	460
2015.032	720
2015.033	360
2015.035	300
2015.036	160
2015.038	220
2015.039	360
2015.041	450
2015.042	780
2015.044	300
2015.045	420
2015.047	770
2015.048	1620
2015.050	1520
2015.052	970
2015.053	580
2015.054	340
2015.056	180
2015.057	180
2015.059	160
2015.060	170
2015.062	200
2015.063	430
2015.065	720
2015.066	1240
2015.068	1310
2015.069	410
2015.071	460
2015.073	550
2015.074	520
2015.075	390
2015.077	310
2015.078	330
2015.080	470
2015.081	730
2015.083	690
2015.084	610
2015.086	670
2015.087	650
2015.089	240
2015.090	90
2015.092	90
2015.094	190
2015.095	500
2015.096	500
2015.098	740
2015.099	310
2015.101	120
2015.102	110
2015.104	200
2015.105	580
2015.107	710
2015.108	390
2015.110	430
2015.111	740
2015.113	840
2015.115	940
2015.116	1160
2015.117	580
2015.119	240
2015.120	220
2015.122	220
2015.123	150
2015.125	120
2015.126	100
2015.128	130
2015.129	180
2015.131	340
2015.132	240
2015.134	370
2015.135	100
2015.137	90
2015.138	100
2015.140	290
2015.141	330
2015.143	300
2015.144	320
2015.146	170
2015.147	300
2015.149	720
2015.151	260
2015.152	60
2015.153	80
2015.155	90
2015.156	60
2015.158	180
2015.159	790
2015.161	390
2015.162	400
2015.164	670
2015.165	750
2015.167	1020
2015.168	200
2015.170	170
2015.172	280
2015.173	270
2015.174	390
2015.176	310
2015.177	290
2015.179	260
2015.180	260
2015.182	130
2015.183	60
2015.185	190
2015.186	80
2015.188	80
2015.189	120
2015.191	160
2015.193	170
2015.194	220
2015.195	90
2015.197	60
2015.198	130
2015.200	780
2015.201	410
2015.203	80
2015.204	200
2015.206	250
2015.207	240
2015.209	450
2015.210	1450
2015.212	1480
2015.214	1060
2015.215	230
2015.216	160
2015.218	160
2015.219	150
2015.221	120
2015.222	120
2015.224	260
2015.225	250
2015.227	210
2015.228	210
2015.230	190
2015.231	260
2015.233	370
2015.234	450
2015.236	770
2015.237	990
2015.239	1090
2015.240	1420
2015.242	710
2015.243	470
2015.245	580
2015.246	470
2015.248	230
2015.250	170
2015.251	180
2015.252	160
2015.254	140
2015.255	380
2015.257	390
2015.258	230
2015.260	280
2015.261	120
2015.263	100
2015.264	420
2015.266	960
2015.267	640
2015.269	400
2015.271	610
2015.272	730
2015.273	840
2015.275	2390
2015.276	3090
2015.278	3180
2015.279	2380
2015.281	890
2015.282	780
2015.284	400
2015.285	180
2015.287	180
2015.288	160
2015.290	120
2015.292	300
2015.293	490
2015.294	590
2015.296	720
2015.297	750
2015.299	870
2015.300	710
2015.302	800
2015.303	370
2015.305	290
2015.306	400
2015.308	690
2015.309	840
2015.311	350
2015.313	310
2015.314	300
2015.315	290
2015.317	290
2015.318	300
2015.320	290
2015.321	300
2015.323	320
2015.324	990
2015.326	920
2015.327	370
2015.329	230
2015.330	500
2015.332	520
2015.333	540
2015.335	510
2015.336	480
2015.338	310
2015.339	260
2015.341	470
2015.342	440
2015.344	420
2015.345	260
2015.347	310
2015.349	320
2015.350	350
2015.351	170
2015.353	80
2015.354	150
2015.356	200
2015.357	400
2015.359	660
2015.360	500
2015.362	260
2015.363	490
2015.365	530
2015.366	470
2015.368	470
2015.370	500
2015.371	520
2015.372	500
2015.374	330
2015.375	400
2015.377	460
2015.378	460
2015.380	530
2015.381	370
2015.383	80
2015.384	40
2015.386	40
2015.387	30
2015.389	20
2015.391	110
2015.392	240
2015.393	300
2015.395	350
2015.396	370
2015.398	390
2015.399	420
2015.401	630
2015.402	750
2015.404	660
2015.405	400
2015.407	440
2015.408	630
2015.410	370
2015.411	390
2015.413	280
2015.414	100
2015.416	50
2015.417	70
2015.419	70
2015.420	70
2015.422	540
2015.423	730
2015.425	670
2015.427	770
2015.428	850
2015.429	1010
2015.431	1170
2015.432	1150
2015.434	920
2015.435	470
2015.437	750
2015.438	1770
2015.440	2190
2015.441	1080
2015.443	640
2015.444	600
2015.446	310
2015.448	90
2015.449	180
2015.450	180
2015.452	200
2015.453	690
2015.455	1370
2015.456	580
2015.458	540
2015.459	400
2015.461	400
2015.462	160
2015.464	220
2015.465	220
2015.467	260
2015.469	380
2015.470	540
2015.471	570
2015.473	630
2015.474	490
2015.476	130
2015.477	50
2015.479	30
2015.480	60
2015.482	200
2015.483	170
2015.485	160
2015.486	390
2015.488	240
2015.490	320
2015.491	830
2015.492	1880
2015.494	970
2015.495	350
2015.502	1930
2015.503	1030
2015.505	260
2015.506	360
2015.508	440
2015.509	390
2015.511	370
2015.512	430
2015.514	480
2015.516	480
2015.517	550
2015.518	440
2015.520	420
2015.521	470
2015.523	280
2015.524	130
2015.526	390
2015.527	740
2015.529	370
2015.530	170
2015.532	200
2015.533	280
2015.535	290
2015.536	380
2015.538	530
2015.539	370
2015.541	180
2015.542	120
2015.544	100
2015.545	110
2015.547	130
2015.548	200
2015.550	400
2015.552	610
2015.553	840
2015.554	1690
2015.556	1820
2015.557	360
2015.559	480
2015.560	750
2015.562	710
2015.563	770
2015.565	770
2015.566	830
2015.568	980
2015.569	810
2015.571	1040
2015.573	1240
2015.574	1060
2015.575	1130
2015.577	1120
2015.578	1080
2015.580	1170
2015.581	1260
2015.583	1790
2015.584	2610
2015.586	1850
2015.587	610
2015.589	580
2015.590	550
2015.592	150
2015.594	160
2015.595	350
2015.596	370
2015.598	300
2015.599	400
2015.601	220
2015.602	170
2015.604	160
2015.605	180
2015.607	200
2015.608	260
2015.610	280
2015.611	300
2015.613	710
2015.615	790
2015.616	800
2015.617	840
2015.619	850
2015.620	820
2015.622	770
2015.623	560
2015.625	450
2015.626	790
2015.628	820
2015.629	710
2015.631	650
2015.632	640
2015.634	620
2015.635	660
2015.637	420
2015.638	330
2015.640	340
2015.641	340
2015.643	760
2015.644	1310
2015.646	700
2015.647	540
2015.649	450
2015.651	670
2015.652	1180
2015.653	1320
2015.655	1430
2015.656	1770
2015.658	1410
2015.659	1820
2015.661	1100
2015.662	600
2015.664	810
2015.665	960
2015.667	650
2015.668	390
2015.670	600
2015.672	640
2015.673	430
2015.674	300
2015.676	310
2015.677	330
2015.679	340
2015.680	230
2015.682	130
2015.683	140
2015.685	160
2015.686	310
2015.688	1100
2015.689	1190
2015.691	870
2015.693	2570
2015.694	2990
2015.695	1790
2015.697	1370
2015.698	1780
2015.700	2110
2015.701	1970
2015.703	1690
2015.704	890
2015.706	1120
2015.707	890
2015.709	760
2015.710	790
2015.712	730
2015.714	790
2015.715	1170
2015.716	1360
2015.718	890
2015.719	870
2015.721	820
2015.722	810
2015.724	800
2015.725	780
2015.727	800
2015.728	690
2015.730	710
2015.731	600
2015.733	580
2015.734	560
2015.736	540
2015.737	580
2015.739	630
2015.740	610
2015.742	670
2015.743	900
2015.745	540
2015.746	330
2015.748	390
2015.750	400
2015.751	280
2015.752	290
2015.754	360
2015.755	320
2015.757	210
2015.758	190
2015.760	200
2015.761	380
2015.763	290
2015.764	230
2015.766	230
2015.767	210
2015.769	220
2015.771	390
2015.772	470
2015.773	240
2015.775	160
2015.776	150
2015.778	160
2015.779	320
2015.781	410
2015.782	420
2015.784	420
2015.785	550
2015.787	480
2015.788	520
2015.790	270
2015.792	240
2015.793	490
2015.794	910
2015.796	1260
2015.797	1320
2015.799	1430
2015.800	1520
2015.802	1990
2015.803	1400
2015.805	550
2015.806	460
2015.808	470
2015.809	170
2015.811	90
2015.813	270
2015.814	780
2015.815	440
2015.817	480
2015.818	1070
2015.820	1110
2015.821	710
2015.823	620
2015.824	610
2015.826	450
2015.827	270
2015.829	290
2015.830	360
2015.832	280
2015.833	420
2015.835	440
2015.836	490
2015.838	570
2015.839	610
2015.841	730
2015.842	530
2015.844	170
2015.845	220
2015.847	380
2015.849	500
2015.850	440
2015.851	2020
2015.853	2600
2015.854	1740
2015.856	720
2015.857	390
2015.859	640
2015.860	1040
2015.862	860
2015.863	880
2015.865	790
2015.866	560
2015.868	450
2015.870	130
2015.871	100
2015.872	190
2015.874	490
2015.875	880
2015.877	1060
2015.878	1120
2015.880	1100
2015.881	700
2015.883	690
2015.884	690
2015.886	340
2015.887	240
2015.889	230
2015.891	210
2015.892	220
2015.893	240
2015.895	280
2015.896	340
2015.898	570
2015.899	1670
2015.901	2050
2015.902	2240
2015.904	2220
2015.905	2210
2015.907	2070
2015.908	1410
2015.910	1140
2015.911	1050
2015.913	910
2015.914	760
2015.916	670
2015.917	380
2015.919	180
2015.920	270
2015.922	360
2015.923	340
2015.925	390
2015.927	660
2015.928	520
2015.929	570
2015.931	900
2015.932	790
2015.934	520
2015.935	590
2015.937	720
2015.938	1050
2015.940	660
2015.941	200
2015.943	120
2015.944	250
2015.946	750
2015.948	740
2015.949	480
2015.950	280
2015.952	150
2015.953	240
2015.955	800
2015.956	780
2015.958	830
2015.959	650
2015.961	360
2015.962	440
2015.964	610
2015.965	590
2015.967	580
2015.969	760
2015.970	1140
2015.971	1260
2015.973	1060
2015.974	890
2015.976	1320
2015.977	1030
2015.979	910
2015.980	800
2015.982	930
2015.983	1080
2015.985	780
2015.986	440
2015.988	240
2015.990	150
2015.991	230
2015.992	260
2015.994	240
2015.995	260
2015.997	300
2016.002	490
2016.003	380
2016.005	350
2016.006	260
2016.008	260
2016.009	560
2016.011	840
2016.012	690
2016.014	280
2016.016	200
2016.017	190
2016.018	210
2016.020	240
2016.021	250
2016.023	290
2016.024	320
2016.026	410
2016.027	600
2016.029	760
2016.030	880
2016.032	830
2016.033	480
2016.035	410
2016.036	410
2016.038	540
2016.039	1050
2016.041	720
2016.042	310
2016.044	290
2016.045	310
2016.047	500
2016.048	420
2016.050	380
2016.052	370
2016.053	370
2016.054	350
2016.056	340
2016.057	450
2016.059	420
2016.060	420
2016.062	230
2016.063	150
2016.065	160
2016.066	220
2016.068	440
2016.069	910
2016.071	1060
2016.073	1100
2016.074	1100
2016.075	970
2016.077	710
2016.078	370
2016.080	330
2016.081	500
2016.083	230
2016.084	180
2016.086	170
2016.087	150
2016.089	150
2016.090	190
2016.092	200
2016.094	270
2016.095	250
2016.096	180
2016.098	190
2016.099	160
2016.101	220
2016.102	430
2016.104	650
2016.105	640
2016.107	690
2016.108	1170
2016.110	1670
2016.111	980
2016.113	1290
2016.115	1550
2016.116	1500
2016.117	1200
2016.119	770
2016.120	260
2016.122	500
2016.123	490
2016.125	670
2016.126	690
2016.128	570
2016.129	380
2016.131	290
2016.132	250
2016.134	260
2016.135	260
2016.137	380
2016.138	440
2016.140	440
2016.141	480
2016.143	580
2016.144	460
2016.146	330
2016.147	280
2016.149	370
2016.151	630
2016.152	480
2016.153	430
2016.155	420
2016.156	350
2016.158	300
2016.159	310
2016.161	310
2016.162	260
2016.164	330
2016.165	350
2016.167	260
2016.168	160
2016.170	170
2016.172	200
2016.173	220
2016.174	360
2016.176	500
2016.177	790
2016.179	1220
2016.180	1070
2016.182	600
2016.183	390
2016.185	260
2016.186	610
2016.188	510
2016.189	270
2016.191	160
2016.193	240
2016.194	570
2016.195	650
2016.197	490
2016.198	250
2016.200	220
2016.201	240
2016.203	200
2016.204	420
2016.206	550
2016.207	370
2016.209	260
2016.210	240
2016.212	440
2016.214	440
2016.215	340
2016.216	390
2016.218	440
2016.219	540
2016.221	830
2016.222	1420
2016.224	1440
2016.225	1200
2016.227	1000
2016.228	630
2016.230	560
2016.231	530
2016.233	560
2016.234	630
2016.236	460
2016.237	440
2016.239	330
2016.240	520
2016.242	840
2016.243	1070
2016.245	1170
2016.246	880
2016.248	660
2016.250	1060
2016.251	1270
2016.252	810
2016.254	480
2016.255	460
2016.257	340
2016.258	240
2016.260	210
2016.261	210
2016.263	210
2016.264	280
2016.266	450
2016.267	390
2016.269	110
2016.271	160
2016.272	100
2016.273	100
2016.275	240
2016.276	340
2016.278	280
2016.279	220
2016.281	140
2016.282	150
2016.284	140
2016.285	130
2016.287	160
2016.288	160
2016.290	140
2016.292	180
2016.293	370
2016.294	740
2016.296	1010
2016.297	380
2016.299	220
2016.300	410
2016.302	730
2016.303	2220
2016.305	2900
2016.306	1610
2016.308	650
2016.309	570
2016.311	1550
2016.313	2000
2016.314	1660
2016.315	1370
2016.317	1250
2016.318	550
2016.320	250
2016.321	280
2016.323	260
2016.324	380
2016.326	680
2016.327	640
2016.329	420
2016.330	520
2016.332	600
2016.333	360
2016.335	310
2016.336	800
2016.338	1200
2016.339	780
2016.341	780
2016.342	710
2016.344	710
2016.345	380
2016.347	320
2016.349	240
2016.350	230
2016.351	380
2016.353	570
2016.354	680
2016.356	650
2016.357	540
2016.359	540
2016.360	480
2016.362	500
2016.363	460
2016.365	470
2016.366	500
2016.368	510
2016.370	480
2016.371	470
2016.372	460
2016.374	450
2016.375	450
2016.377	450
2016.378	430
2016.380	430
2016.381	410
2016.383	410
2016.384	460
2016.386	480
2016.387	630
2016.389	740
2016.391	770
2016.392	790
2016.393	800
2016.395	790
2016.396	600
2016.398	420
2016.399	390
2016.401	410
2016.402	430
2016.404	750
2016.405	500
2016.407	250
2016.408	270
2016.410	310
2016.411	310
2016.413	450
2016.414	570
2016.416	350
2016.417	270
2016.419	270
2016.420	310
2016.422	320
2016.423	330
2016.425	310
2016.427	350
2016.428	250
2016.429	850
2016.431	2950
2016.432	3860
2016.434	3510
2016.435	1770
2016.437	1020
2016.438	1390
2016.440	1250
2016.441	680
2016.443	870
2016.444	920
2016.446	910
2016.448	980
2016.449	980
2016.450	1160
2016.452	800
2016.453	1180
2016.455	1960
2016.456	1220
2016.458	600
2016.459	400
2016.461	530
2016.462	600
2016.464	540
2016.465	510
2016.467	420
2016.469	390
2016.470	420
2016.471	440
2016.473	500
2016.474	390
2016.476	270
2016.477	190
2016.479	260
2016.480	290
2016.484	940
2016.485	660
2016.487	700
2016.489	710
2016.490	630
2016.491	570
2016.493	590
2016.495	630
2016.496	600
2016.498	570
2016.499	560
2016.500	380
2016.502	300
2016.504	320
2016.505	400
2016.506	210
2016.508	140
2016.510	140
2016.511	160
2016.512	210
2016.514	310
2016.516	1190
2016.517	2140
2016.519	1460
2016.520	500
2016.521	230
2016.523	170
2016.525	210
2016.526	170
2016.527	210
2016.529	380
2016.531	1230
2016.532	1440
2016.534	1340
2016.535	960
2016.536	430
2016.538	400
2016.540	410
2016.541	450
2016.542	330
2016.544	580
2016.546	1080
2016.547	1350
2016.548	1480
2016.550	1540
2016.552	1330
2016.553	1100
2016.555	2920
2016.556	4000
2016.557	2990
2016.559	2400
2016.561	2270
2016.562	2180
2016.563	2150
2016.565	2060
2016.567	1940
2016.568	1450
2016.569	760
2016.571	600
2016.573	730
2016.574	600
2016.576	1120
2016.577	1620
2016.578	1100
2016.580	550
2016.582	360
2016.583	630
2016.584	650
2016.586	660
2016.588	660
2016.589	450
2016.590	420
2016.592	620
2016.594	320
2016.595	230
2016.597	230
2016.598	470
2016.599	350
2016.601	320
2016.603	240
2016.604	160
2016.605	160
2016.607	130
2016.609	180
2016.610	310
2016.611	450
2016.613	450
2016.615	390
2016.616	370
2016.618	480
2016.619	670
2016.620	1350
2016.622	1580
2016.624	1100
2016.625	780
2016.626	650
2016.628	580
2016.630	610
2016.631	430
2016.633	570
2016.634	450
2016.635	200
2016.637	170
2016.639	260
2016.640	530
2016.641	580
2016.643	460
2016.645	440
2016.646	430
2016.647	330
2016.649	370
2016.651	390
2016.652	320
2016.654	340
2016.655	480
2016.656	670
2016.658	570
2016.660	300
2016.661	460
2016.662	1250
2016.664	810
2016.666	480
2016.667	390
2016.668	360
2016.670	380
2016.672	690
2016.673	780
2016.675	830
2016.676	870
2016.677	1130
2016.679	1160
2016.681	620
2016.682	360
2016.683	360
2016.685	360
2016.687	610
2016.688	890
2016.689	840
2016.691	430
2016.693	380
2016.694	210
2016.696	220
2016.697	380
2016.698	1240
2016.700	1560
2016.702	1240
2016.703	1010
2016.704	1210
2016.706	1880
2016.708	2000
2016.709	1350
2016.710	770
2016.712	490
2016.714	520
2016.715	1750
2016.717	1900
2016.718	1120
2016.719	800
2016.721	1880
2016.723	1070
2016.724	420
2016.725	300
2016.727	300
2016.729	320
2016.730	270
2016.732	390
2016.733	760
2016.734	680
2016.736	630
2016.738	670
2016.739	870
2016.740	940
2016.742	1030
2016.744	860
2016.745	460
2016.746	350
2016.748	370
2016.750	390
2016.751	460
2016.753	530
2016.754	570
2016.755	380
2016.757	300
2016.759	440
2016.760	620
2016.761	1110
2016.763	1240
2016.765	850
2016.766	530
2016.767	980
2016.769	1640
2016.771	1890
2016.772	2740
2016.774	1360
2016.775	730
2016.776	590
2016.778	670
2016.780	770
2016.781	680
2016.782	500
2016.784	290
2016.786	190
2016.787	180
2016.788	180
2016.790	150
2016.792	170
2016.793	190
2016.795	240
2016.796	350
2016.797	340
2016.799	290
2016.801	350
2016.802	370
2016.803	330
2016.805	390
2016.807	370
2016.808	480
2016.809	1150
2016.811	2510
2016.813	3980
2016.814	2430
2016.816	1590
2016.817	1000
2016.818	930
2016.820	940
2016.822	1570
2016.823	1830
2016.824	1420
2016.826	1110
2016.828	1440
2016.829	1240
2016.831	900
2016.832	1020
2016.833	1060
2016.835	630
2016.837	420
2016.838	350
2016.839	720
2016.841	1260
2016.843	670
2016.844	400
2016.845	340
2016.847	430
2016.849	730
2016.850	660
2016.852	760
2016.853	840
2016.854	620
2016.856	440
2016.858	380
2016.859	190
2016.860	170
2016.862	380
2016.864	280
2016.865	120
2016.866	170
2016.868	340
2016.870	460
2016.871	470
2016.873	340
2016.874	270
2016.875	270
2016.877	280
2016.879	260
2016.880	280
2016.881	380
2016.883	570
2016.885	950
2016.886	930
2016.887	920
2016.889	800
2016.891	290
2016.892	100
2016.894	100
2016.895	120
2016.896	120
2016.898	90
2016.900	110
2016.901	120
2016.902	160
2016.904	670
2016.906	710
2016.907	380
2016.909	330
2016.910	360
2016.911	410
2016.913	470
2016.915	480
2016.916	540
2016.917	700
2016.919	460
2016.921	360
2016.922	470
2016.923	540
2016.925	710
2016.927	690
2016.928	910
2016.930	2570
2016.931	3550
2016.932	2980
2016.934	2530
2016.936	1820
2016.937	660
2016.938	170
2016.940	190
2016.942	660
2016.943	820
2016.944	630
2016.946	620
2016.948	640
2016.949	640
2016.951	630
2016.952	510
2016.953	230
2016.955	180
2016.957	320
2016.958	410
2016.959	390
2016.961	320
2016.963	280
2016.964	300
2016.965	360
2016.967	420
2016.969	480
2016.970	360
2016.972	410
2016.973	480
2016.974	360
2016.976	250
2016.978	420
2016.979	940
2016.980	770
2016.982	650
2016.984	630
2016.985	720
2016.986	670
2016.988	600
2016.990	630
2016.991	730
2016.993	820
2016.994	850
2016.995	810
2017.002	500
2017.003	580
2017.005	620
2017.006	370
2017.008	200
2017.009	140
2017.011	150
2017.012	220
2017.014	540
2017.016	1050
2017.017	770
2017.018	710
