Accumulation Rate Records for High Precipitation Scenario Assimilated,,,,,
Released July 2020,,,,,
Units:,,,,,
Time is in years before 1950 CE (BP).,,,,,
Accumulation rate is dimensionless (fraction relative to the reference period).,,,,,
Values are for the middle of the interval. For example the value at time 100 BP is the average over time 75 to 125 BP.,,,,,
The timescales are all equivalent to the GICC05 timescale.,,,,,
Missing data = -999999,,,,,
Reference for Fraction:,,,,,
mean over 100 to -50 BP,,,,,
Citations:,,,,,
For GISP2 cite: Cuffey K. M. and Clow G. D.: Temperature accumulation and ice sheet elevation in central Greenland through the last deglacial transition. Journal of Geophysical Research: Oceans. 102. 26 383-26 396. 1997.,,,,,
For NEEM cite: Rasmussen S. O. and Abbott P. and Blunier T. and Bourne A. and Brook E. J. and Buchardt S. L. and Buizert C. and Chappellaz J. and Clausen H. B. and Cook E. et al.: A First chronology for the North Greenland Eemian Ice Drilling (NEEM) ice core. Climate of the Past. 9. 2013.,,,,,
For GRIP and NGRIP and Dye3 cite: Badgeley J. A. and Steig E. J. and Hakim G. J. and Fudge T. J.: Greenland temperature and precipitation over the last 20000 years using data assimilation. Climate of the Past. in press. 2020. (preprint: https://doi.org/10.5194/cp-2019-164),,,,,
Data:,,,,,
Age,GISP2 Accumulation Rate,NEEM Accumulation Rate,GRIP Accumulation Rate,NGRIP Accumulation Rate,Dye3 Accumulation Rate
10800,0.724229504,0.645703944,0.908666629,0.781950885,0.828656361
10850,0.709757381,0.62087856,0.888986635,0.698492595,0.845315609
10900,0.675713879,0.606160547,0.875214488,0.737796097,0.831897718
10950,0.701598636,0.597499559,0.890268753,0.747971659,0.833449058
11000,0.706295501,0.60168447,0.899261221,0.737873163,0.896512697
11050,0.671803144,0.599232386,0.860296533,0.755237027,0.844692517
11100,0.671805672,0.604138128,0.875382871,0.719518042,0.791732238
11150,0.656760784,0.612004313,0.832705733,0.707113356,0.855250574
11200,0.705500204,0.61308556,0.888932111,0.758415023,0.738572569
11250,0.697774827,0.620012146,0.881024512,0.711069716,0.782320031
11300,0.665026053,0.604715737,0.879398411,0.723334721,0.826856743
11350,0.62744228,0.574118197,0.792082069,0.621602229,0.659680152
11400,0.552408759,0.564448361,0.714440548,0.639703033,0.691174107
11450,0.620657603,0.570440071,0.846253369,0.677722428,0.654294719
11500,0.672776718,0.601829266,0.841007028,0.739054195,0.787843504
11550,0.695839689,0.604860533,0.944415999,0.725403934,0.882594735
11600,0.656717795,0.569067659,0.848117613,0.644352406,0.847126091
11650,0.410486869,0.487957737,0.567760207,0.406974184,0.619731316
11700,0.36511058,0.40684813,0.467150007,0.38124667,-999999
11750,0.323801683,0.358066765,0.435191586,0.39551519,-999999
11800,0.316818498,0.337139848,0.427274445,0.352764539,-999999
11850,0.332292834,0.333820406,0.410475569,0.374398805,-999999
11900,0.309074218,0.335840936,0.446702827,0.372808555,-999999
11950,0.302851369,0.340964422,0.382231683,0.388191155,-999999
12000,0.315201669,0.337717142,0.452945516,0.369625549,-999999
12050,0.317010811,0.327758816,0.437220604,0.350986345,-999999
12100,0.316606461,0.317223196,0.410228768,0.338662481,-999999
12150,0.298954858,0.316718063,0.415502291,0.348697782,-999999
12200,0.32031616,0.318089137,0.425289768,0.365187336,-999999
12250,0.276722271,0.316501578,0.400339138,0.333597146,-999999
12300,0.286045828,0.317367519,0.395479356,0.349017605,-999999
12350,0.309509482,0.326459904,0.439035054,0.369857806,-999999
12400,0.31389455,0.327037198,0.460286384,0.36715174,-999999
12450,0.294331959,0.325377477,0.417167361,0.357980634,-999999
12500,0.292808821,0.310007017,0.412326823,0.335841877,-999999
12550,0.296423122,0.306759737,0.354078002,0.310389295,-999999
12600,0.28557434,0.3092854,0.409304905,0.364748447,-999999
12650,0.300503031,0.316934549,0.434046099,0.398770733,-999999
12700,0.295568146,0.310151341,0.438373789,0.350629627,-999999
12750,0.324614555,0.318666431,0.446159831,0.409645955,-999999
12800,0.333580798,0.345221967,0.493030033,0.427664106,-999999
12850,0.405680951,0.377550446,0.56897425,0.512134172,-999999
12900,0.469246522,0.401941128,0.62247763,0.542577528,-999999
12950,0.45542682,0.405477056,0.704207657,0.50108064,-999999
13000,0.490880741,0.389384978,0.647297323,0.500935467,-999999
13050,0.387140424,0.363478898,0.554945519,0.440477818,-999999
13100,0.343028391,0.351716528,0.548235046,0.450000826,-999999
13150,0.391473147,0.354602999,0.564889754,0.471670638,-999999
13200,0.425238421,0.380003946,0.576982077,0.502284502,-999999
13250,0.478714219,0.403528688,0.702211113,0.569510927,-999999
13300,0.52698076,0.41983725,0.703384985,0.56852362,-999999
13350,0.494831304,0.42712559,0.731834539,0.601921867,-999999
13400,0.499870501,0.432537724,0.753446129,0.57325526,-999999
13450,0.547047777,0.434919063,0.75138143,0.614617187,-999999
13500,0.573472741,0.437733372,0.744481725,0.575817309,-999999
13550,0.456033092,0.434702578,0.644903073,0.506560588,-999999
13600,0.461205049,0.428785311,0.657751518,0.578208272,-999999
13650,0.523040944,0.421496971,0.783261192,0.599704976,-999999
13700,0.566720938,0.419981574,0.766738785,0.616847276,-999999
13750,0.54116334,0.423661825,0.803690892,0.622804454,-999999
13800,0.542090133,0.428929635,0.799427589,0.646922161,-999999
13850,0.585388915,0.431238812,0.761927033,0.6428319,-999999
13900,0.492498518,0.425754517,0.701773316,0.524921586,-999999
13950,0.435807459,0.415435382,0.65217723,0.45419214,-999999
14000,0.455854814,0.404250305,0.574780266,0.526895431,-999999
14050,0.470691711,0.406992453,0.756726396,0.579414254,-999999
14100,0.534822461,0.429218282,0.745716536,0.595593521,-999999
14150,0.571287888,0.456351112,0.833605381,0.678522948,-999999
14200,0.578296993,0.474536196,0.841966011,0.690641528,-999999
14250,0.626424452,0.482979518,0.950263709,0.720175991,-999999
14300,0.645350995,0.487813649,0.8745169,0.675777483,-999999
14350,0.591463009,0.497916299,0.88964333,0.668214448,-999999
14400,0.665754337,0.516533567,0.943409708,0.690874652,-999999
14450,0.615376277,0.534718808,0.839626285,0.75572254,-999999
14500,0.683771789,0.541790978,1.034330254,0.774288629,-999999
14550,0.603271078,0.529957075,0.870676158,0.63330947,-999999
14600,0.559557578,0.496907451,0.827353551,0.604217943,-999999
14650,0.377809091,0.443794962,0.528630824,0.378075705,-999999
14700,0.317605197,0.3821688,0.486720792,0.405769165,-999999
14750,0.342715456,0.33317095,0.527234446,0.396935029,-999999
14800,0.320815338,0.308996753,0.462731309,0.376216207,-999999
14850,0.327504933,0.303512457,0.442655053,0.348302435,-999999
14900,0.285171697,0.303079486,0.390722449,0.346386582,-999999
14950,0.277042033,0.300048691,0.428509416,0.317130712,-999999
15000,0.242250523,0.292110895,0.376317662,0.33536195,-999999
15050,0.272813811,0.289440909,0.378321102,0.303622734,-999999
15100,0.267094123,0.296873573,0.364360205,0.319478904,-999999
15150,0.271574969,0.304378398,0.379656622,0.307923578,-999999
15200,0.246650574,0.303512457,0.397712599,0.346548806,-999999
15250,0.257560995,0.296151955,0.421216256,0.333834123,-999999
15300,0.257736428,0.2866266,0.383163324,0.32586264,-999999
15350,0.260656393,0.277750701,0.390579163,0.327464065,-999999
15400,0.246580022,0.272194243,0.389960234,0.341090435,-999999
15450,0.280485832,0.269957228,0.396078079,0.331904783,-999999
15500,0.264889925,0.27002939,0.372504663,0.305813616,-999999
15550,0.28637128,0.268225345,0.360989413,0.325462766,-999999
15600,0.231167703,0.264112124,0.368389537,0.29446261,-999999
