Accumulation Rate Records for Low Precipitation Scenario Assimilated,,,,,
Released July 2020,,,,,
Units:,,,,,
Time is in years before 1950 CE (BP).,,,,,
Accumulation rate is dimensionless (fraction relative to the reference period).,,,,,
Values are for the middle of the interval. For example the value at time 100 BP is the average over time 75 to 125 BP.,,,,,
The timescales are all equivalent to the GICC05 timescale.,,,,,
Missing data = -999999,,,,,
Reference for Fraction:,,,,,
mean over 100 to -50 BP,,,,,
Citations:,,,,,
For GISP2 cite: Cuffey K. M. and Clow G. D.: Temperature accumulation and ice sheet elevation in central Greenland through the last deglacial transition. Journal of Geophysical Research: Oceans. 102. 26 383-26 396. 1997.,,,,,
For NEEM cite: Rasmussen S. O. and Abbott P. and Blunier T. and Bourne A. and Brook E. J. and Buchardt S. L. and Buizert C. and Chappellaz J. and Clausen H. B. and Cook E. et al.: A First chronology for the North Greenland Eemian Ice Drilling (NEEM) ice core. Climate of the Past. 9. 2013.,,,,,
For GRIP and NGRIP and Dye3 cite: Badgeley J. A. and Steig E. J. and Hakim G. J. and Fudge T. J.: Greenland temperature and precipitation over the last 20000 years using data assimilation. Climate of the Past. in press. 2020. (preprint: https://doi.org/10.5194/cp-2019-164),,,,,
Data:,,,,,
Age,GISP2 Accumulation Rate,NEEM Accumulation Rate,GRIP Accumulation Rate,NGRIP Accumulation Rate,Dye3 Accumulation Rate
10100,0.869417262,0.70702203,0.729377093,0.707126533,0.514038282
10150,0.871141614,0.705279852,0.786791293,0.691389247,0.520874204
10200,0.813417788,0.687792019,0.690646591,0.68655116,0.50634595
10250,0.878286576,0.669845935,0.761284842,0.703741994,0.522115615
10300,0.865000728,0.646300112,0.739586738,0.640489023,0.545440639
10350,0.787105038,0.637820412,0.679640597,0.640152401,0.479866354
10400,0.820752227,0.63191352,0.720458304,0.63981578,0.493725737
10450,0.798241899,0.637139228,0.758479157,0.630736651,0.430365447
10500,0.829724531,0.635396225,0.694933389,0.645477576,0.462336183
10550,0.823803427,0.640319735,0.72279758,0.623629987,0.496667168
10600,0.795564706,0.635700074,0.739875736,0.63200308,0.381470043
10650,0.764193161,0.630322441,0.727055479,0.626017201,0.37196632
10700,0.751158008,0.619952767,0.693491612,0.610370581,0.396381058
10750,0.685371233,0.612381312,0.695422277,0.606685108,0.39261042
10800,0.724229504,0.595572185,0.708527518,0.625511787,0.423180688
10850,0.709757381,0.580125424,0.69216142,0.558184444,0.431139288
10900,0.675713879,0.570887753,0.68044979,0.589017796,0.423759309
10950,0.701598636,0.565585257,0.69114752,0.596543066,0.424020137
11000,0.706295501,0.564374815,0.697097661,0.58789894,0.455514982
11050,0.671803144,0.554683847,0.665918025,0.601129411,0.428631503
11100,0.671805672,0.565284711,0.676614149,0.572124809,0.401280775
11150,0.656760784,0.564225368,0.642706697,0.561715206,0.432962521
11200,0.705500204,0.561953931,0.68511068,0.60186149,0.373473679
11250,0.697774827,0.550140974,0.678010169,0.56371844,0.39517101
11300,0.665026053,0.536209331,0.675760001,0.572878108,0.417190295
11350,0.62744228,0.514025874,0.60779578,0.491844492,0.332486951
11400,0.552408759,0.493356048,0.547528531,0.505728046,0.348031632
11450,0.620657603,0.49040318,0.647703948,0.535303071,0.329152519
11500,0.672776718,0.507439451,0.642767708,0.583171196,0.395936211
11550,0.695839689,0.52220255,0.720719205,0.571819342,0.443056067
11600,0.656717795,0.474275649,0.646251735,0.507455328,0.424757814
11650,0.410486869,0.400227144,0.432078464,0.320265731,0.310477586
11700,0.36511058,0.326935453,0.355203162,0.299857029,-999999
11750,0.323801683,0.297785349,0.330645827,0.310912193,-999999
11800,0.316818498,0.284232444,0.324390232,0.277163739,-999999
11850,0.332292834,0.282566723,0.311410866,0.294013611,-999999
11900,0.309074218,0.280143858,0.338642954,0.292613209,-999999
11950,0.302851369,0.287791028,0.289557345,0.304526034,-999999
12000,0.315201669,0.28317244,0.342873719,0.289809511,-999999
12050,0.317010811,0.27370812,0.330715427,0.275056239,-999999
12100,0.316606461,0.263486655,0.310072325,0.265271073,-999999
12150,0.298954858,0.262350937,0.31383387,0.27300092,-999999
12200,0.32031616,0.266969525,0.320991299,0.285767355,-999999
12250,0.276722271,0.260533788,0.301941617,0.260918724,-999999
12300,0.286045828,0.261215219,0.298069771,0.272848428,-999999
12350,0.309509482,0.265076661,0.330659555,0.288995832,-999999
12400,0.31389455,0.261972364,0.346391945,0.286733043,-999999
12450,0.294331959,0.251448041,0.313699005,0.279428168,-999999
12500,0.292808821,0.236532273,0.309834223,0.262020411,-999999
12550,0.296423122,0.235093697,0.265883139,0.242051632,-999999
12600,0.28557434,0.239257997,0.307145261,0.284305319,-999999
12650,0.300503031,0.245088018,0.325471565,0.310658425,-999999
12700,0.295568146,0.243649442,0.328464296,0.273012398,-999999
12750,0.324614555,0.265985236,0.334038419,0.318796075,-999999
12800,0.333580798,0.314063979,0.368822497,0.332620407,-999999
12850,0.405680951,0.350028393,0.425240298,0.398058523,-999999
12900,0.469246522,0.367972743,0.464732791,0.42140374,-999999
12950,0.45542682,0.362975582,0.525142693,0.388884388,-999999
13000,0.490880741,0.34283551,0.482127078,0.388495489,-999999
13050,0.387140424,0.322544009,0.412891428,0.341376515,-999999
13100,0.343028391,0.314215408,0.407499856,0.348535939,-999999
13150,0.391473147,0.314821124,0.419462753,0.365081116,-999999
13200,0.425238421,0.340564073,0.428005685,0.388505327,-999999
13250,0.478714219,0.357069847,0.520316191,0.440170714,-999999
13300,0.52698076,0.375998486,0.520526517,0.439050411,-999999
13350,0.494831304,0.379102783,0.540885599,0.464454901,-999999
13400,0.499870501,0.391898542,0.556110156,0.441965031,-999999
13450,0.547047777,0.385462805,0.553832694,0.473453106,-999999
13500,0.573472741,0.369638463,0.548005377,0.443187863,-999999
13550,0.456033092,0.349801249,0.474100168,0.389576246,-999999
13600,0.461205049,0.361158433,0.482972075,0.444325431,-999999
13650,0.523040944,0.371607041,0.57439006,0.460455088,-999999
13700,0.566720938,0.380087072,0.56147909,0.473199049,-999999
