Corrections for d18O Records,,,,,,,,,
Released July 2020,,,,,,,,,
Correction Description:,,,,,,,,,
sea water = change in sea water mean oxygen isotope ratio (d18O) through time,,,,,,,,,
latitude flow = latitude difference between the site of snow deposition and the ice-core site,,,,,,,,,
elevation flow = elevation difference between the site of snow deposition and the ice-core site,,,,,,,,,
Units:,,,,,,,,,
Time is in years before 1950 CE (BP).,,,,,,,,,
The sea water correction is in per mil relative to present.,,,,,,,,,
The latitude flow flow is in decimal degrees relative to present ice-core position.,,,,,,,,,
The elevation flow is in meters relative to the present ice-core elevation.,,,,,,,,,
Missing data = -999999,,,,,,,,,
Citations:,,,,,,,,,
For the sea water correction cite: Bintanja R. and van de Wal R. S. and Oerlemans J.: Modelled atmospheric temperatures and global sea levels over the past million years. Nature. 437. 125. 2005.,,,,,,,,,
For NEEM-specific corrections cite: Dahl-Jensen D. and Albert M. and Aldahan A. and Azuma N. and Balslev-Clausen D. and Baumgartner M. and Berggren A.-M. and Bigler M. and Binder T. and Blunier T. et al.: Eemian interglacial reconstructed from a Greenland folded ice core. Nature. 493. 489. 2013.,,,,,,,,,
For Camp Century and Dye3-specific corrections cite: Vinther B. M. and Buchardt S. L. and Clausen H. B. and Dahl-Jensen D. and Johnsen S. J. and Fisher D. and Koerner R. and Raynaud D. and Lipenkov V. and Andersen K. K. et al.: Holocene thinning of the Greenland ice sheet. Nature. 461. 385. 2009.,,,,,,,,,
Notes:,,,,,,,,,
When the original data was not available it was extracted from graphs. Thus the data provided here may deviate slightly from the original data of Dahl-Jensen et al. (2013) and Vinther et al. (2009). ,,,,,,,,,
Data:,,,,,,,,,
Sea water Age,Sea water Correction,NEEM latitude flow Age,NEEM latitude flow Correction,NEEM elevation flow Age,NEEM elevation flow Correction,Camp Century elevation flow Age,Camp Century elevation flow Correction,Dye3 elevation flow Age,Dye3 elevation flow Correction
259700,1.2714,,,,,,,,
259800,1.2703,,,,,,,,
259900,1.2686,,,,,,,,
260000,1.2672,,,,,,,,
260100,1.2657,,,,,,,,
260200,1.2639,,,,,,,,
260300,1.2618,,,,,,,,
260400,1.26,,,,,,,,
260500,1.258,,,,,,,,
260600,1.2563,,,,,,,,
260700,1.2543,,,,,,,,
260800,1.2525,,,,,,,,
260900,1.2505,,,,,,,,
261000,1.2485,,,,,,,,
261100,1.2466,,,,,,,,
261200,1.2449,,,,,,,,
261300,1.2431,,,,,,,,
261400,1.2414,,,,,,,,
261500,1.2397,,,,,,,,
261600,1.2383,,,,,,,,
261700,1.2369,,,,,,,,
261800,1.2355,,,,,,,,
261900,1.2341,,,,,,,,
262000,1.233,,,,,,,,
262100,1.2321,,,,,,,,
262200,1.2314,,,,,,,,
262300,1.2304,,,,,,,,
262400,1.2294,,,,,,,,
262500,1.2286,,,,,,,,
262600,1.2281,,,,,,,,
262700,1.2277,,,,,,,,
262800,1.2271,,,,,,,,
262900,1.2268,,,,,,,,
263000,1.2267,,,,,,,,
263100,1.2268,,,,,,,,
263200,1.2269,,,,,,,,
263300,1.2272,,,,,,,,
263400,1.2273,,,,,,,,
263500,1.227,,,,,,,,
263600,1.2269,,,,,,,,
263700,1.2266,,,,,,,,
263800,1.2266,,,,,,,,
263900,1.2269,,,,,,,,
264000,1.2273,,,,,,,,
264100,1.2278,,,,,,,,
264200,1.2282,,,,,,,,
264300,1.2287,,,,,,,,
264400,1.2286,,,,,,,,
264500,1.2289,,,,,,,,
264600,1.2295,,,,,,,,
264700,1.2302,,,,,,,,
264800,1.2308,,,,,,,,
264900,1.2314,,,,,,,,
265000,1.2313,,,,,,,,
265100,1.2309,,,,,,,,
265200,1.2304,,,,,,,,
265300,1.2297,,,,,,,,
265400,1.229,,,,,,,,
265500,1.2283,,,,,,,,
265600,1.2276,,,,,,,,
265700,1.2272,,,,,,,,
265800,1.2268,,,,,,,,
265900,1.227,,,,,,,,
266000,1.2277,,,,,,,,
266100,1.2287,,,,,,,,
266200,1.2301,,,,,,,,
266300,1.2316,,,,,,,,
266400,1.2333,,,,,,,,
266500,1.2347,,,,,,,,
266600,1.2358,,,,,,,,
266700,1.2366,,,,,,,,
266800,1.2375,,,,,,,,
266900,1.2383,,,,,,,,
267000,1.2387,,,,,,,,
267100,1.2387,,,,,,,,
267200,1.2384,,,,,,,,
267300,1.2379,,,,,,,,
267400,1.2375,,,,,,,,
267500,1.2368,,,,,,,,
267600,1.2362,,,,,,,,
267700,1.2358,,,,,,,,
267800,1.2353,,,,,,,,
267900,1.2352,,,,,,,,
268000,1.2349,,,,,,,,
268100,1.2348,,,,,,,,
268200,1.2344,,,,,,,,
268300,1.2343,,,,,,,,
268400,1.2346,,,,,,,,
268500,1.2351,,,,,,,,
268600,1.2358,,,,,,,,
268700,1.2364,,,,,,,,
268800,1.2376,,,,,,,,
268900,1.239,,,,,,,,
269000,1.2407,,,,,,,,
269100,1.2429,,,,,,,,
269200,1.2455,,,,,,,,
269300,1.2481,,,,,,,,
269400,1.2508,,,,,,,,
269500,1.2537,,,,,,,,
269600,1.2566,,,,,,,,
269700,1.2596,,,,,,,,
269800,1.2623,,,,,,,,
269900,1.2647,,,,,,,,
270000,1.2667,,,,,,,,
270100,1.268,,,,,,,,
270200,1.2687,,,,,,,,
270300,1.2689,,,,,,,,
270400,1.2684,,,,,,,,
270500,1.2674,,,,,,,,
270600,1.266,,,,,,,,
270700,1.2645,,,,,,,,
270800,1.2626,,,,,,,,
270900,1.2605,,,,,,,,
271000,1.2577,,,,,,,,
271100,1.2545,,,,,,,,
271200,1.2511,,,,,,,,
271300,1.2473,,,,,,,,
271400,1.2433,,,,,,,,
271500,1.2392,,,,,,,,
271600,1.2348,,,,,,,,
271700,1.2303,,,,,,,,
271800,1.2261,,,,,,,,
271900,1.2218,,,,,,,,
272000,1.2176,,,,,,,,
272100,1.2135,,,,,,,,
272200,1.2097,,,,,,,,
272300,1.2059,,,,,,,,
272400,1.2025,,,,,,,,
272500,1.1993,,,,,,,,
272600,1.1962,,,,,,,,
272700,1.1931,,,,,,,,
272800,1.1903,,,,,,,,
272900,1.1877,,,,,,,,
273000,1.1848,,,,,,,,
273100,1.1822,,,,,,,,
273200,1.1796,,,,,,,,
273300,1.1772,,,,,,,,
273400,1.1751,,,,,,,,
273500,1.1727,,,,,,,,
273600,1.1708,,,,,,,,
273700,1.1692,,,,,,,,
273800,1.168,,,,,,,,
273900,1.1671,,,,,,,,
274000,1.1658,,,,,,,,
274100,1.1645,,,,,,,,
274200,1.1631,,,,,,,,
274300,1.1622,,,,,,,,
274400,1.1614,,,,,,,,
274500,1.1605,,,,,,,,
274600,1.1597,,,,,,,,
274700,1.1591,,,,,,,,
274800,1.1581,,,,,,,,
274900,1.157,,,,,,,,
275000,1.155,,,,,,,,
275100,1.153,,,,,,,,
275200,1.1506,,,,,,,,
275300,1.1484,,,,,,,,
275400,1.146,,,,,,,,
275500,1.1437,,,,,,,,
275600,1.1415,,,,,,,,
275700,1.1393,,,,,,,,
275800,1.137,,,,,,,,
275900,1.1348,,,,,,,,
276000,1.1325,,,,,,,,
276100,1.1306,,,,,,,,
276200,1.1288,,,,,,,,
276300,1.127,,,,,,,,
276400,1.1251,,,,,,,,
276500,1.1234,,,,,,,,
276600,1.1216,,,,,,,,
276700,1.12,,,,,,,,
276800,1.1179,,,,,,,,
276900,1.1163,,,,,,,,
277000,1.114,,,,,,,,
277100,1.1116,,,,,,,,
277200,1.1091,,,,,,,,
277300,1.1065,,,,,,,,
277400,1.104,,,,,,,,
277500,1.1008,,,,,,,,
277600,1.0974,,,,,,,,
277700,1.094,,,,,,,,
277800,1.0901,,,,,,,,
277900,1.0858,,,,,,,,
278000,1.081,,,,,,,,
278100,1.0758,,,,,,,,
278200,1.0704,,,,,,,,
278300,1.0647,,,,,,,,
278400,1.0584,,,,,,,,
278500,1.0518,,,,,,,,
278600,1.0452,,,,,,,,
278700,1.0384,,,,,,,,
278800,1.0311,,,,,,,,
278900,1.0238,,,,,,,,
279000,1.0161,,,,,,,,
279100,1.0083,,,,,,,,
279200,1.0005,,,,,,,,
279300,0.9926,,,,,,,,
279400,0.9848,,,,,,,,
279500,0.9772,,,,,,,,
279600,0.9695,,,,,,,,
279700,0.9619,,,,,,,,
279800,0.9545,,,,,,,,
279900,0.9471,,,,,,,,
280000,0.94,,,,,,,,
280100,0.933,,,,,,,,
280200,0.9256,,,,,,,,
280300,0.918,,,,,,,,
280400,0.9104,,,,,,,,
280500,0.9029,,,,,,,,
280600,0.895,,,,,,,,
280700,0.8869,,,,,,,,
280800,0.8787,,,,,,,,
280900,0.8704,,,,,,,,
281000,0.8624,,,,,,,,
281100,0.8542,,,,,,,,
281200,0.8458,,,,,,,,
281300,0.8372,,,,,,,,
281400,0.8283,,,,,,,,
281500,0.8193,,,,,,,,
281600,0.81,,,,,,,,
281700,0.8006,,,,,,,,
281800,0.791,,,,,,,,
281900,0.7813,,,,,,,,
282000,0.7718,,,,,,,,
282100,0.7622,,,,,,,,
282200,0.7524,,,,,,,,
282300,0.7424,,,,,,,,
282400,0.7326,,,,,,,,
282500,0.7224,,,,,,,,
282600,0.7123,,,,,,,,
282700,0.7021,,,,,,,,
282800,0.6925,,,,,,,,
282900,0.6831,,,,,,,,
283000,0.6751,,,,,,,,
283100,0.6678,,,,,,,,
283200,0.6611,,,,,,,,
283300,0.6551,,,,,,,,
283400,0.6498,,,,,,,,
283500,0.6452,,,,,,,,
283600,0.6411,,,,,,,,
283700,0.6374,,,,,,,,
283800,0.6341,,,,,,,,
283900,0.6309,,,,,,,,
284000,0.6288,,,,,,,,
284100,0.6273,,,,,,,,
284200,0.6261,,,,,,,,
284300,0.6251,,,,,,,,
284400,0.6245,,,,,,,,
284500,0.6239,,,,,,,,
284600,0.6236,,,,,,,,
284700,0.6233,,,,,,,,
284800,0.6233,,,,,,,,
284900,0.6233,,,,,,,,
285000,0.6242,,,,,,,,
285100,0.6255,,,,,,,,
285200,0.6269,,,,,,,,
285300,0.6286,,,,,,,,
285400,0.6307,,,,,,,,
285500,0.6331,,,,,,,,
285600,0.6358,,,,,,,,
285700,0.6391,,,,,,,,
285800,0.6426,,,,,,,,
285900,0.6459,,,,,,,,
286000,0.6504,,,,,,,,
286100,0.655,,,,,,,,
286200,0.66,,,,,,,,
286300,0.6649,,,,,,,,
286400,0.6702,,,,,,,,
286500,0.6758,,,,,,,,
286600,0.6815,,,,,,,,
286700,0.6872,,,,,,,,
286800,0.6931,,,,,,,,
286900,0.6989,,,,,,,,
287000,0.7059,,,,,,,,
287100,0.7127,,,,,,,,
287200,0.7203,,,,,,,,
287300,0.7279,,,,,,,,
287400,0.7359,,,,,,,,
287500,0.7438,,,,,,,,
287600,0.7516,,,,,,,,
287700,0.7598,,,,,,,,
287800,0.7672,,,,,,,,
287900,0.7743,,,,,,,,
288000,0.7817,,,,,,,,
288100,0.7886,,,,,,,,
288200,0.795,,,,,,,,
288300,0.8012,,,,,,,,
288400,0.807,,,,,,,,
288500,0.8124,,,,,,,,
288600,0.8178,,,,,,,,
288700,0.8225,,,,,,,,
288800,0.8272,,,,,,,,
288900,0.8317,,,,,,,,
289000,0.837,,,,,,,,
289100,0.8418,,,,,,,,
289200,0.8469,,,,,,,,
289300,0.852,,,,,,,,
289400,0.8573,,,,,,,,
289500,0.8624,,,,,,,,
289600,0.8678,,,,,,,,
289700,0.8728,,,,,,,,
289800,0.8777,,,,,,,,
289900,0.8822,,,,,,,,
290000,0.887,,,,,,,,
290100,0.8919,,,,,,,,
290200,0.8964,,,,,,,,
290300,0.9011,,,,,,,,
290400,0.9058,,,,,,,,
290500,0.9107,,,,,,,,
290600,0.9158,,,,,,,,
290700,0.921,,,,,,,,
290800,0.9266,,,,,,,,
290900,0.9324,,,,,,,,
291000,0.9386,,,,,,,,
291100,0.945,,,,,,,,
291200,0.9518,,,,,,,,
291300,0.9584,,,,,,,,
291400,0.9649,,,,,,,,
291500,0.9714,,,,,,,,
291600,0.9774,,,,,,,,
291700,0.9832,,,,,,,,
291800,0.9886,,,,,,,,
291900,0.994,,,,,,,,
292000,0.999,,,,,,,,
292100,1.0041,,,,,,,,
292200,1.0091,,,,,,,,
292300,1.014,,,,,,,,
292400,1.0191,,,,,,,,
292500,1.0241,,,,,,,,
292600,1.0289,,,,,,,,
292700,1.0335,,,,,,,,
292800,1.0376,,,,,,,,
292900,1.0413,,,,,,,,
293000,1.0445,,,,,,,,
293100,1.0471,,,,,,,,
293200,1.0489,,,,,,,,
293300,1.0504,,,,,,,,
293400,1.0513,,,,,,,,
293500,1.052,,,,,,,,
293600,1.0524,,,,,,,,
293700,1.0527,,,,,,,,
293800,1.053,,,,,,,,
293900,1.0538,,,,,,,,
294000,1.0543,,,,,,,,
294100,1.0554,,,,,,,,
294200,1.0566,,,,,,,,
294300,1.0582,,,,,,,,
294400,1.0599,,,,,,,,
294500,1.0616,,,,,,,,
294600,1.0633,,,,,,,,
294700,1.0649,,,,,,,,
294800,1.0663,,,,,,,,
294900,1.0672,,,,,,,,
295000,1.0671,,,,,,,,
295100,1.0663,,,,,,,,
295200,1.0647,,,,,,,,
295300,1.0626,,,,,,,,
295400,1.06,,,,,,,,
295500,1.057,,,,,,,,
295600,1.0536,,,,,,,,
295700,1.0503,,,,,,,,
295800,1.047,,,,,,,,
295900,1.0439,,,,,,,,
296000,1.0404,,,,,,,,
296100,1.037,,,,,,,,
296200,1.0337,,,,,,,,
296300,1.0304,,,,,,,,
296400,1.0272,,,,,,,,
296500,1.0237,,,,,,,,
296600,1.0202,,,,,,,,
296700,1.0165,,,,,,,,
296800,1.0132,,,,,,,,
296900,1.01,,,,,,,,
297000,1.0061,,,,,,,,
297100,1.002,,,,,,,,
297200,0.9979,,,,,,,,
297300,0.9939,,,,,,,,
297400,0.9897,,,,,,,,
297500,0.9855,,,,,,,,
297600,0.9815,,,,,,,,
297700,0.9774,,,,,,,,
297800,0.9734,,,,,,,,
297900,0.9698,,,,,,,,
298000,0.9656,,,,,,,,
298100,0.9611,,,,,,,,
298200,0.9563,,,,,,,,
298300,0.9514,,,,,,,,
298400,0.9462,,,,,,,,
298500,0.9409,,,,,,,,
298600,0.9354,,,,,,,,
298700,0.9296,,,,,,,,
298800,0.9239,,,,,,,,
298900,0.9188,,,,,,,,
299000,0.9131,,,,,,,,
299100,0.9078,,,,,,,,
299200,0.9026,,,,,,,,
299300,0.8978,,,,,,,,
299400,0.8931,,,,,,,,
299500,0.8887,,,,,,,,
299600,0.8844,,,,,,,,
299700,0.8798,,,,,,,,
299800,0.8752,,,,,,,,
299900,0.8712,,,,,,,,
300000,0.8664,,,,,,,,
300100,0.8615,,,,,,,,
300200,0.8563,,,,,,,,
300300,0.8512,,,,,,,,
300400,0.8461,,,,,,,,
300500,0.8408,,,,,,,,
300600,0.8358,,,,,,,,
300700,0.8313,,,,,,,,
300800,0.8272,,,,,,,,
300900,0.8241,,,,,,,,
301000,0.821,,,,,,,,
301100,0.8188,,,,,,,,
301200,0.8172,,,,,,,,
301300,0.8164,,,,,,,,
301400,0.816,,,,,,,,
301500,0.816,,,,,,,,
301600,0.8163,,,,,,,,
301700,0.8171,,,,,,,,
301800,0.8183,,,,,,,,
301900,0.8198,,,,,,,,
302000,0.821,,,,,,,,
302100,0.8224,,,,,,,,
302200,0.8238,,,,,,,,
302300,0.8256,,,,,,,,
302400,0.8269,,,,,,,,
302500,0.8284,,,,,,,,
302600,0.8297,,,,,,,,
302700,0.8309,,,,,,,,
302800,0.8315,,,,,,,,
302900,0.8324,,,,,,,,
303000,0.833,,,,,,,,
303100,0.8335,,,,,,,,
303200,0.8337,,,,,,,,
303300,0.8338,,,,,,,,
303400,0.8339,,,,,,,,
303500,0.8337,,,,,,,,
303600,0.8336,,,,,,,,
303700,0.8333,,,,,,,,
303800,0.8328,,,,,,,,
303900,0.8325,,,,,,,,
304000,0.8325,,,,,,,,
304100,0.8325,,,,,,,,
304200,0.8326,,,,,,,,
304300,0.8327,,,,,,,,
304400,0.8328,,,,,,,,
304500,0.8328,,,,,,,,
304600,0.8325,,,,,,,,
304700,0.8321,,,,,,,,
304800,0.8314,,,,,,,,
304900,0.8304,,,,,,,,
305000,0.8292,,,,,,,,
305100,0.8275,,,,,,,,
305200,0.8255,,,,,,,,
305300,0.8232,,,,,,,,
305400,0.8204,,,,,,,,
305500,0.8174,,,,,,,,
305600,0.8139,,,,,,,,
305700,0.81,,,,,,,,
305800,0.806,,,,,,,,
305900,0.8017,,,,,,,,
306000,0.7974,,,,,,,,
306100,0.793,,,,,,,,
306200,0.7884,,,,,,,,
306300,0.7834,,,,,,,,
306400,0.778,,,,,,,,
306500,0.7721,,,,,,,,
306600,0.7659,,,,,,,,
306700,0.759,,,,,,,,
306800,0.7518,,,,,,,,
306900,0.7444,,,,,,,,
307000,0.7372,,,,,,,,
307100,0.7301,,,,,,,,
307200,0.723,,,,,,,,
307300,0.7158,,,,,,,,
307400,0.7084,,,,,,,,
307500,0.7009,,,,,,,,
307600,0.6937,,,,,,,,
307700,0.6862,,,,,,,,
307800,0.6785,,,,,,,,
307900,0.6706,,,,,,,,
308000,0.6631,,,,,,,,
308100,0.6556,,,,,,,,
308200,0.648,,,,,,,,
308300,0.6402,,,,,,,,
308400,0.6324,,,,,,,,
308500,0.6249,,,,,,,,
308600,0.6175,,,,,,,,
308700,0.6108,,,,,,,,
308800,0.6045,,,,,,,,
308900,0.5985,,,,,,,,
309000,0.5939,,,,,,,,
309100,0.5898,,,,,,,,
309200,0.5863,,,,,,,,
309300,0.5834,,,,,,,,
309400,0.5807,,,,,,,,
309500,0.5785,,,,,,,,
309600,0.5765,,,,,,,,
309700,0.5744,,,,,,,,
309800,0.5722,,,,,,,,
309900,0.5697,,,,,,,,
310000,0.5673,,,,,,,,
310100,0.5647,,,,,,,,
310200,0.5619,,,,,,,,
310300,0.5588,,,,,,,,
310400,0.5556,,,,,,,,
310500,0.5523,,,,,,,,
310600,0.549,,,,,,,,
310700,0.5456,,,,,,,,
310800,0.5419,,,,,,,,
310900,0.5382,,,,,,,,
311000,0.5349,,,,,,,,
311100,0.5317,,,,,,,,
311200,0.5283,,,,,,,,
311300,0.5251,,,,,,,,
311400,0.522,,,,,,,,
311500,0.5188,,,,,,,,
311600,0.5159,,,,,,,,
311700,0.5129,,,,,,,,
311800,0.51,,,,,,,,
311900,0.5071,,,,,,,,
312000,0.5046,,,,,,,,
312100,0.5022,,,,,,,,
312200,0.5001,,,,,,,,
312300,0.4981,,,,,,,,
312400,0.4965,,,,,,,,
312500,0.495,,,,,,,,
312600,0.4935,,,,,,,,
312700,0.4924,,,,,,,,
312800,0.4913,,,,,,,,
312900,0.4902,,,,,,,,
313000,0.489,,,,,,,,
313100,0.4879,,,,,,,,
313200,0.4867,,,,,,,,
313300,0.4856,,,,,,,,
313400,0.4847,,,,,,,,
313500,0.4839,,,,,,,,
313600,0.4833,,,,,,,,
313700,0.4828,,,,,,,,
313800,0.4825,,,,,,,,
313900,0.4825,,,,,,,,
314000,0.4825,,,,,,,,
314100,0.4826,,,,,,,,
314200,0.4833,,,,,,,,
314300,0.4842,,,,,,,,
314400,0.4856,,,,,,,,
314500,0.4871,,,,,,,,
314600,0.4888,,,,,,,,
314700,0.4907,,,,,,,,
314800,0.4929,,,,,,,,
314900,0.4951,,,,,,,,
315000,0.497,,,,,,,,
315100,0.4991,,,,,,,,
315200,0.501,,,,,,,,
315300,0.5031,,,,,,,,
315400,0.505,,,,,,,,
315500,0.507,,,,,,,,
315600,0.509,,,,,,,,
315700,0.5111,,,,,,,,
315800,0.513,,,,,,,,
315900,0.515,,,,,,,,
316000,0.5165,,,,,,,,
316100,0.5181,,,,,,,,
316200,0.5196,,,,,,,,
316300,0.521,,,,,,,,
316400,0.5223,,,,,,,,
316500,0.5235,,,,,,,,
316600,0.5248,,,,,,,,
316700,0.526,,,,,,,,
316800,0.527,,,,,,,,
316900,0.5281,,,,,,,,
317000,0.5285,,,,,,,,
317100,0.5286,,,,,,,,
317200,0.5282,,,,,,,,
317300,0.5274,,,,,,,,
317400,0.5259,,,,,,,,
317500,0.5237,,,,,,,,
317600,0.5207,,,,,,,,
317700,0.517,,,,,,,,
317800,0.5126,,,,,,,,
317900,0.5076,,,,,,,,
318000,0.5019,,,,,,,,
318100,0.4955,,,,,,,,
318200,0.4887,,,,,,,,
318300,0.4816,,,,,,,,
318400,0.4742,,,,,,,,
318500,0.4665,,,,,,,,
318600,0.4586,,,,,,,,
318700,0.4508,,,,,,,,
318800,0.4431,,,,,,,,
318900,0.4353,,,,,,,,
319000,0.4273,,,,,,,,
319100,0.4196,,,,,,,,
319200,0.412,,,,,,,,
319300,0.4046,,,,,,,,
319400,0.3975,,,,,,,,
319500,0.3904,,,,,,,,
319600,0.3839,,,,,,,,
319700,0.3775,,,,,,,,
319800,0.3717,,,,,,,,
319900,0.3664,,,,,,,,
320000,0.3614,,,,,,,,
320100,0.357,,,,,,,,
320200,0.3532,,,,,,,,
320300,0.3497,,,,,,,,
320400,0.3465,,,,,,,,
320500,0.3433,,,,,,,,
320600,0.34,,,,,,,,
320700,0.3366,,,,,,,,
320800,0.3326,,,,,,,,
320900,0.3281,,,,,,,,
321000,0.323,,,,,,,,
321100,0.3174,,,,,,,,
321200,0.311,,,,,,,,
321300,0.304,,,,,,,,
321400,0.2966,,,,,,,,
321500,0.2888,,,,,,,,
321600,0.2806,,,,,,,,
321700,0.2724,,,,,,,,
321800,0.2642,,,,,,,,
321900,0.2561,,,,,,,,
322000,0.248,,,,,,,,
322100,0.2398,,,,,,,,
322200,0.2315,,,,,,,,
322300,0.223,,,,,,,,
322400,0.2142,,,,,,,,
322500,0.2052,,,,,,,,
322600,0.1958,,,,,,,,
322700,0.1862,,,,,,,,
322800,0.1764,,,,,,,,
322900,0.1666,,,,,,,,
323000,0.1568,,,,,,,,
323100,0.1471,,,,,,,,
323200,0.1377,,,,,,,,
323300,0.1286,,,,,,,,
323400,0.1198,,,,,,,,
323500,0.1114,,,,,,,,
323600,0.1032,,,,,,,,
323700,0.0954,,,,,,,,
323800,0.0881,,,,,,,,
323900,0.0811,,,,,,,,
324000,0.0747,,,,,,,,
324100,0.0686,,,,,,,,
324200,0.0629,,,,,,,,
324300,0.0576,,,,,,,,
324400,0.0528,,,,,,,,
324500,0.0484,,,,,,,,
324600,0.0444,,,,,,,,
324700,0.0409,,,,,,,,
324800,0.038,,,,,,,,
324900,0.0356,,,,,,,,
325000,0.0337,,,,,,,,
325100,0.0324,,,,,,,,
325200,0.0315,,,,,,,,
325300,0.0309,,,,,,,,
325400,0.0306,,,,,,,,
325500,0.0303,,,,,,,,
325600,0.03,,,,,,,,
325700,0.0295,,,,,,,,
325800,0.0288,,,,,,,,
325900,0.0275,,,,,,,,
326000,0.0258,,,,,,,,
326100,0.0236,,,,,,,,
326200,0.0209,,,,,,,,
326300,0.0179,,,,,,,,
326400,0.0146,,,,,,,,
326500,0.0111,,,,,,,,
326600,0.0075,,,,,,,,
326700,0.0041,,,,,,,,
326800,0.0009,,,,,,,,
326900,-0.002,,,,,,,,
327000,-0.0045,,,,,,,,
327100,-0.0066,,,,,,,,
327200,-0.0083,,,,,,,,
327300,-0.0095,,,,,,,,
327400,-0.0104,,,,,,,,
327500,-0.0108,,,,,,,,
327600,-0.0109,,,,,,,,
327700,-0.0106,,,,,,,,
327800,-0.0098,,,,,,,,
327900,-0.0087,,,,,,,,
328000,-0.0073,,,,,,,,
328100,-0.0056,,,,,,,,
328200,-0.0035,,,,,,,,
328300,-0.0009,,,,,,,,
328400,0.0019,,,,,,,,
328500,0.0052,,,,,,,,
328600,0.009,,,,,,,,
328700,0.0128,,,,,,,,
328800,0.0173,,,,,,,,
328900,0.0218,,,,,,,,
329000,0.0265,,,,,,,,
329100,0.0315,,,,,,,,
329200,0.0364,,,,,,,,
329300,0.0413,,,,,,,,
329400,0.0462,,,,,,,,
329500,0.0507,,,,,,,,
329600,0.0553,,,,,,,,
329700,0.0595,,,,,,,,
329800,0.0634,,,,,,,,
329900,0.0671,,,,,,,,
330000,0.0708,,,,,,,,
330100,0.0741,,,,,,,,
330200,0.077,,,,,,,,
330300,0.0798,,,,,,,,
330400,0.0823,,,,,,,,
330500,0.0845,,,,,,,,
330600,0.0866,,,,,,,,
330700,0.0884,,,,,,,,
330800,0.0904,,,,,,,,
330900,0.0925,,,,,,,,
331000,0.0948,,,,,,,,
331100,0.0971,,,,,,,,
331200,0.0996,,,,,,,,
331300,0.1023,,,,,,,,
331400,0.1054,,,,,,,,
331500,0.1089,,,,,,,,
331600,0.1127,,,,,,,,
331700,0.1174,,,,,,,,
331800,0.1226,,,,,,,,
331900,0.1288,,,,,,,,
332000,0.1357,,,,,,,,
332100,0.1434,,,,,,,,
332200,0.1523,,,,,,,,
332300,0.1619,,,,,,,,
332400,0.1726,,,,,,,,
332500,0.1839,,,,,,,,
332600,0.1959,,,,,,,,
332700,0.209,,,,,,,,
332800,0.2222,,,,,,,,
332900,0.2361,,,,,,,,
333000,0.2503,,,,,,,,
333100,0.2653,,,,,,,,
333200,0.2808,,,,,,,,
333300,0.2971,,,,,,,,
333400,0.3136,,,,,,,,
333500,0.3304,,,,,,,,
333600,0.3471,,,,,,,,
333700,0.3641,,,,,,,,
333800,0.3812,,,,,,,,
333900,0.3985,,,,,,,,
334000,0.416,,,,,,,,
334100,0.434,,,,,,,,
334200,0.4519,,,,,,,,
334300,0.4701,,,,,,,,
334400,0.4885,,,,,,,,
334500,0.5071,,,,,,,,
334600,0.5266,,,,,,,,
334700,0.5454,,,,,,,,
334800,0.5649,,,,,,,,
334900,0.5843,,,,,,,,
335000,0.6034,,,,,,,,
335100,0.6223,,,,,,,,
335200,0.6408,,,,,,,,
335300,0.659,,,,,,,,
335400,0.6772,,,,,,,,
335500,0.695,,,,,,,,
335600,0.7126,,,,,,,,
335700,0.73,,,,,,,,
335800,0.7477,,,,,,,,
335900,0.7653,,,,,,,,
336000,0.7829,,,,,,,,
336100,0.8013,,,,,,,,
336200,0.8195,,,,,,,,
336300,0.8382,,,,,,,,
336400,0.8568,,,,,,,,
336500,0.8746,,,,,,,,
336600,0.8923,,,,,,,,
336700,0.9098,,,,,,,,
336800,0.927,,,,,,,,
336900,0.9438,,,,,,,,
337000,0.9586,,,,,,,,
337100,0.9732,,,,,,,,
337200,0.987,,,,,,,,
337300,1.0005,,,,,,,,
337400,1.0139,,,,,,,,
337500,1.0271,,,,,,,,
337600,1.0396,,,,,,,,
337700,1.0524,,,,,,,,
337800,1.0652,,,,,,,,
337900,1.0787,,,,,,,,
338000,1.0915,,,,,,,,
338100,1.1044,,,,,,,,
338200,1.1176,,,,,,,,
338300,1.1307,,,,,,,,
338400,1.1444,,,,,,,,
338500,1.1587,,,,,,,,
338600,1.1739,,,,,,,,
338700,1.1895,,,,,,,,
338800,1.2052,,,,,,,,
338900,1.2221,,,,,,,,
339000,1.2376,,,,,,,,
339100,1.2529,,,,,,,,
339200,1.2689,,,,,,,,
339300,1.2847,,,,,,,,
339400,1.3009,,,,,,,,
339500,1.3175,,,,,,,,
339600,1.3348,,,,,,,,
339700,1.3519,,,,,,,,
339800,1.3697,,,,,,,,
339900,1.3878,,,,,,,,
340000,1.4036,,,,,,,,
340100,1.4189,,,,,,,,
340200,1.4332,,,,,,,,
340300,1.447,,,,,,,,
340400,1.4596,,,,,,,,
340500,1.4714,,,,,,,,
340600,1.4826,,,,,,,,
340700,1.4932,,,,,,,,
340800,1.5036,,,,,,,,
340900,1.5137,,,,,,,,
341000,1.522,,,,,,,,
341100,1.5295,,,,,,,,
341200,1.5365,,,,,,,,
341300,1.543,,,,,,,,
341400,1.5488,,,,,,,,
341500,1.5539,,,,,,,,
341600,1.5587,,,,,,,,
341700,1.5631,,,,,,,,
