Accumulation Rate Records for Moderate Precipitation Scenario Assimilated,,,,,
Released July 2020,,,,,
Units:,,,,,
Time is in years before 1950 CE (BP).,,,,,
Accumulation rate is dimensionless (fraction relative to the reference period).,,,,,
Values are for the middle of the interval. For example the value at time 100 BP is the average over time 75 to 125 BP.,,,,,
The timescales are all equivalent to the GICC05 timescale.,,,,,
Missing data = -999999,,,,,
Reference for Fraction:,,,,,
mean over 100 to -50 BP,,,,,
Citations:,,,,,
For GISP2 cite: Cuffey K. M. and Clow G. D.: Temperature accumulation and ice sheet elevation in central Greenland through the last deglacial transition. Journal of Geophysical Research: Oceans. 102. 26 383-26 396. 1997.,,,,,
For NEEM cite: Rasmussen S. O. and Abbott P. and Blunier T. and Bourne A. and Brook E. J. and Buchardt S. L. and Buizert C. and Chappellaz J. and Clausen H. B. and Cook E. et al.: A First chronology for the North Greenland Eemian Ice Drilling (NEEM) ice core. Climate of the Past. 9. 2013.,,,,,
For GRIP and NGRIP and Dye3 cite: Badgeley J. A. and Steig E. J. and Hakim G. J. and Fudge T. J.: Greenland temperature and precipitation over the last 20000 years using data assimilation. Climate of the Past. in press. 2020. (preprint: https://doi.org/10.5194/cp-2019-164),,,,,
Data:,,,,,
Age,GISP2 Accumulation Rate,NEEM Accumulation Rate,GRIP Accumulation Rate,NGRIP Accumulation Rate,Dye3 Accumulation Rate
14300,0.645350995,0.433215025,0.750302975,0.576779265,-999999
14350,0.591463009,0.440824362,0.762393695,0.56998131,-999999
14400,0.665754337,0.452718567,0.807481119,0.588946562,-999999
14450,0.615376277,0.475398821,0.71778897,0.643815079,-999999
14500,0.683771789,0.471335583,0.883110861,0.659176027,-999999
14550,0.603271078,0.460549534,0.74241863,0.538806923,-999999
14600,0.559557578,0.401152385,0.704677527,0.51377306,-999999
14650,0.377809091,0.34441481,0.449817596,0.321331468,-999999
14700,0.317605197,0.293735154,0.413875789,0.344744984,-999999
14750,0.342715456,0.275487522,0.448019985,0.337116469,-999999
14800,0.320815338,0.258569677,0.392948957,0.319408433,-999999
14850,0.327504933,0.244015898,0.375668344,0.295611254,-999999
14900,0.285171697,0.23921389,0.331409366,0.293892389,-999999
14950,0.277042033,0.236480439,0.36325946,0.268988181,-999999
15000,0.242250523,0.232121693,0.318842522,0.28436677,-999999
15050,0.272813811,0.225620513,0.32037489,0.257377676,-999999
15100,0.267094123,0.225620513,0.308396345,0.270741363,-999999
15150,0.271574969,0.230718029,0.321180724,0.260874014,-999999
15200,0.246650574,0.238179611,0.336275802,0.293508149,-999999
15250,0.257560995,0.23670207,0.355949943,0.282651087,-999999
15300,0.257736428,0.231530677,0.323616107,0.275818622,-999999
15350,0.260656393,0.226728669,0.329704285,0.277091069,-999999
15400,0.246580022,0.228427841,0.329005013,0.288532108,-999999
15450,0.280485832,0.226285406,0.33398579,0.280674744,-999999
15500,0.264889925,0.220596873,0.313942409,0.258535314,-999999
15550,0.28637128,0.21542548,0.304082607,0.275067299,-999999
15600,0.231167703,0.216607513,0.310159398,0.248797234,-999999
15650,0.2645163,0.218528316,0.287700599,0.260236056,-999999
15700,0.254686168,0.225029496,0.285745109,0.243091849,-999999
15750,0.263235354,0.233820865,0.298665958,0.279083317,-999999
15800,0.240637297,0.238031857,0.343742718,0.296752119,-999999
15850,0.258958959,0.237145333,0.302890694,0.267333999,-999999
15900,0.252880819,0.234338005,0.323951591,0.293220499,-999999
15950,0.29080547,0.234929021,0.331277946,0.292484214,-999999
16000,0.238986898,0.230348644,0.334023796,0.273244422,-999999
