### Lecavalier et al., 2013 Revised estimates of Greenland ice sheet thinning histories based on ice-core records;;;;;;;;;;;;;;;;;;;
###;;;;;;;;;;;;;;;;;;;
### Holocene Thinning Curves (TC);;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;Site A corrected;Site B corrected;total uncertainty (m);;;Site A corrected;Site B corrected;total uncertainty (m);;;Site A corrected;Site B corrected;total uncertainty (m);;;Site A corrected;Site B corrected;total uncertainty (m);
Time (ka);GRIP TC (m);GRIP TC (m);Upper bound;Lower bound;;NGRIP TC (m);NGRIP TC (m);Upper bound;Lower bound;;DYE-3 TC (m);DYE-3 TC (m);Upper bound;Lower bound;;Camp Century TC (m);Camp Century TC (m);Upper bound;Lower bound
-3.74;32.9930655382532;34.2038702750954;102.203870275095;-35.0069344617468;;31.681610569495;35.1648676747574;103.164867674757;-36.318389430505;;-13.2065080857131;-18.4971983488715;58.7934919142869;-90.4971983488715;;-64.8220730841779;-59.5840265052322;12.4159734947678;-136.822073084178
-3.76;33.5696476688825;34.7899845741465;102.789984574147;-34.4303523311175;;31.9178705159245;35.428549873819;103.428549873819;-36.0821294840755;;-12.1863058467658;-17.5186475415015;59.8136941532342;-89.5186475415015;;-66.5220712405035;-61.2427876720834;10.7572123279166;-138.522071240504
-3.78;34.1379088840974;35.367994399887;103.367994399887;-33.8620911159026;;32.1494975844704;35.688221858153;103.688221858153;-35.8505024155296;;-11.2174468334999;-16.5923857177111;60.7825531665001;-88.5923857177111;;-68.1939256290931;-62.8724687238307;9.12753127616927;-140.193925629093
-3.8;34.6912333059299;35.9310645269836;103.931064526984;-33.3087666940701;;32.3754230479039;35.9421838794832;103.942183879483;-35.6245769520961;;-10.3145091125394;-15.7320324914859;61.6854908874606;-87.7320324914859;;-69.8272866684605;-64.4636689947773;7.53633100522271;-141.82728666846
-3.82;35.2495925372939;36.499172368872;104.499172368872;-32.7504074627061;;32.5949464003998;36.1897521477672;104.189752147767;-35.4050535996002;;-9.45034800196488;-14.9104685703866;62.5496519980351;-86.9104685703866;;-71.4218882566713;-66.0160972461459;5.98390275385415;-143.421888256671
-3.84;35.7953201408795;37.0546471303533;105.054647130353;-32.2046798591205;;32.8016773935329;36.4245238777417;104.424523877742;-35.1983226064671;;-8.65818937517267;-14.1609007856997;63.3418106248273;-86.1609007856997;;-72.9741129629253;-67.5261548997683;4.47384510023173;-144.974112962925
-3.86;36.3374601281957;37.6065342755649;105.606534275565;-31.6625398718043;;32.998409754177;36.6492969752295;104.64929697523;-35.001590245823;;-7.91840209657532;-13.4637043492065;64.0815979034247;-85.4637043492065;;-74.4789874791852;-68.9888623633956;3.0111376366044;-146.478987479185
-3.88;36.8726771125805;38.1515129441589;106.151512944159;-31.1273228874195;;33.1816227942839;36.8605925416508;104.860592541651;-34.8183772057161;;-7.23458590994426;-12.8225424783664;64.7654140900557;-84.8225424783664;;-75.9460753145943;-70.4137203040706;1.58627969592942;-147.946075314594
-3.9;37.4060646072826;38.6948989020202;106.69489890202;-30.5939353927174;;33.3553682280411;37.0631016701459;105.063101670146;-34.6446317719589;;-6.60764935842862;-12.2392948636913;65.3923506415714;-84.2392948636913;;-77.3660115103979;-71.79040227882;0.209597721180032;-149.366011510398
-3.92;37.9343326851113;39.2331654430059;107.233165443006;-30.0656673148887;;33.5100563466998;37.2465534835414;105.246553483541;-34.4899436533001;;-6.04227258827758;-11.7176070303841;65.9577274117224;-83.7176070303841;;-78.7297649479204;-73.1109014952894;-1.11090149528935;-150.72976494792
-3.94;38.4567497331257;39.7655809541791;107.765580954179;-29.5432502668743;;33.6486087944596;37.4138696260378;105.413869626038;-34.3513912055404;;-5.53138668029426;-11.2504100592411;66.4686133197057;-83.2504100592411;;-80.0463962820023;-74.3842786083182;-2.3842786083182;-152.046396282002
-3.96;38.9771200435407;40.295949727752;108.295949727752;-29.0228799564593;;33.7692583057912;37.5632828321061;105.563282832106;-34.2307416942088;;-5.07233595360857;-10.8350482693983;66.9276640463914;-82.8350482693983;;-81.3089882408845;-75.6036163461485;-3.60361634614847;-153.308988240885
-3.98;39.4998695996774;40.8286977470452;108.828697747045;-28.5001304003226;;33.8707450296373;37.6935332506889;105.693533250689;-34.1292549703627;;-4.66871907686767;-10.475120329499;67.3312809231323;-82.475120329499;;-82.5149108407112;-76.7662847249233;-4.76628472492328;-154.514910840711
-4;40.0224079853153;41.3612345958413;109.361234595841;-27.9775920146847;;33.9509923475113;37.8025442632996;105.8025442633;-34.0490076524887;;-4.31590609067786;-10.165996280153;67.6840939093222;-82.165996280153;;-83.6666250075682;-77.8747446707261;-5.87474467072606;-155.666625007568
-4.02;40.542584960959;41.8916686030639;109.891668603064;-27.4574150390411;;34.010157901222;37.8912173643779;105.891217364378;-33.989842098778;;-4.01495079856657;-9.90985975646127;67.9850492014334;-81.9098597564613;;-84.7619788450095;-78.9257256976416;-6.92572569764155;-156.76197884501
-4.04;41.0609160786792;42.4202552997331;110.420255299733;-26.9390839213208;;34.0429426614616;37.9535054930402;105.95350549304;-33.9570573385384;;-3.77101900539115;-9.71074038433765;68.2289809946088;-81.7107403843377;;-85.7945803972605;-79.9139607235762;-7.91396072357622;-157.794580397261
-4.06;41.5802070838565;42.9498033364873;110.949803336487;-26.4197929161435;;34.048315040603;37.9883854195491;105.988385419549;-33.951684959397;;-3.57025123469852;-9.55479138206819;68.4297487653015;-81.5547913820682;;-86.7701304353472;-80.8451379511381;-8.8451379511381;-158.770130435347
-4.08;42.1077338750331;43.487587159244;111.487587159244;-25.8922661249669;;34.0342892731192;38.0038671994338;106.003867199434;-33.9657107268808;;-3.40871827684528;-9.43807719263562;68.5912817231547;-81.4380771926356;;-87.688795186147;-81.7194298914098;-9.7194298914098;-159.688795186147
-4.1;42.6338463958909;44.0239552590485;112.023955259049;-25.3661536041091;;33.9925561686385;37.991637463375;105.991637463375;-34.0074438313615;;-3.28595729898541;-9.36012863582869;68.7140427010146;-81.3601286358287;;-88.5431817501602;-82.5294499291079;-10.5294499291079;-160.54318175016
-4.12;43.1610808939411;44.5614467886776;112.561446788678;-24.8389191060589;;33.9251423093776;37.9537311514815;105.953731151482;-34.0748576906224;;-3.21106452901178;-9.33005463427698;68.7889354709882;-81.330054634277;;-89.3388201229534;-83.2807154913752;-11.2807154913752;-161.338820122953
-4.14;43.6936518645171;45.1045246434651;113.104524643465;-24.3063481354829;;33.8346280067165;37.8934431751387;105.893443175139;-34.1653719932835;;-3.16760404494462;-9.33250466599694;68.8323959550554;-81.3325046659969;;-90.0721322590113;-83.9685739326953;-11.9685739326953;-162.072132259011
-4.16;44.2286836323806;45.6500792744864;113.650079274486;-23.7713163676194;;33.7210522672918;37.8101397304488;105.810139730449;-34.2789477327082;;-3.16598377627699;-9.3768647341719;68.834016223723;-81.3768647341719;;-90.737728001928;-84.5886468545598;-12.5886468545597;-162.737728001928
-4.18;44.7749803143497;46.2069002722446;114.206900272245;-23.2250196856503;;33.5874749366541;37.7068388734952;105.706838873495;-34.4125250633459;;-3.18550981579261;-9.44237745789775;68.8144901842074;-81.4423774578978;;-91.3360009371761;-85.141390684546;-13.141390684546;-163.336000937176
-4.2;45.3298933600645;46.7723361811184;114.772336181118;-22.6701066399355;;33.4340250806861;37.5836613122647;105.583661312265;-34.5659749193139;;-3.23160797882362;-9.53445595777261;68.7683920211764;-81.5344559577726;;-91.8677246212459;-85.6275915475613;-13.6275915475613;-163.867724621246
-4.22;45.8907106576019;47.3436777944446;115.343677794445;-22.1092893423981;;33.2626420672794;37.442554772541;105.442554772541;-34.7373579327206;;-3.30060884062388;-9.64944350378207;68.6993911593761;-81.6494435037821;;-92.3308409796907;-86.0451788007442;-14.0451788007442;-164.330840979691
-4.24;46.4569828365864;47.9204713839556;115.920471383956;-21.5430171634137;;33.06792042879;37.2781012498427;105.278101249843;-34.93207957121;;-3.38862505194238;-9.78343370457328;68.6113749480576;-81.7834337045733;;-92.7274189553623;-86.3962402395732;-14.3962402395732;-164.727418955362
-4.26;47.0228454217799;48.4971008744117;116.497100874412;-20.9771545782201;;32.8590740697386;37.1002292486852;105.100229248685;-35.1409259302614;;-3.50631695566317;-9.94817230303003;68.4936830443368;-81.94817230303;;-93.0604981171617;-86.6827408329525;-14.6827408329524;-165.060498117162
-4.28;47.5941677152043;49.0792234836265;117.079223483627;-20.4058322847957;;32.6359713628754;36.9081970155066;104.908197015507;-35.3640286371246;;-3.64142994271795;-10.1304779742965;68.3585700572821;-82.1304779742965;;-93.324831772818;-86.9003513833455;-14.9003513833455;-165.324831772818
-4.3;48.1770408605605;49.6728954921391;117.672895492139;-19.8229591394395;;32.4077498989374;36.711041846304;104.711041846304;-35.5922501010626;;-3.7809928483945;-10.3172272168157;68.2190071516055;-82.3172272168157;;-93.5182767207648;-87.047079510241;-15.047079510241;-165.518276720765
-4.32;48.7646545403814;50.2713094877508;118.271309487751;-19.2353454596187;;32.1670224830395;36.5013849040917;104.501384904092;-35.8329775169605;;-3.94168497399349;-10.5251120266251;68.0583150260065;-82.5251120266251;;-93.6344699377476;-87.1165496219583;-15.1165496219583;-165.634469937748
-4.34;49.3563846792965;50.8738370371905;118.87383703719;-18.6436153207035;;31.9190976304474;36.284522167289;104.284522167289;-36.0809023695526;;-4.10606550095646;-10.7366725430633;67.8939344990435;-82.7366725430633;;-93.6893898362956;-87.1247589836645;-15.1247589836645;-165.689389836296
-4.36;49.958188554124;51.4864412278091;119.486441227809;-18.041811445876;;31.6739189903433;36.0704140008696;104.07041400087;-36.3260810096567;;-4.26621092409795;-10.9440106504127;67.7337890759021;-82.9440106504127;;-93.6620156839229;-87.0506617260275;-15.0506617260275;-165.662015683923
-4.38;50.562187622211;52.1014744853701;120.10147448537;-17.437812377789;;31.4211695187436;35.8494078134804;103.84940781348;-36.5788304812564;;-4.43416004715269;-11.1601743839956;67.5658399528473;-83.1601743839956;;-93.5603483373885;-86.9012595163369;-14.9012595163369;-165.560348337389
-4.4;51.1648636567145;52.7152355514522;120.715235551452;-16.8351363432855;;31.1675696548823;35.6276974969854;103.627697496985;-36.8324303451177;;-4.60308717998009;-11.3775382852439;67.3969128200199;-83.3775382852439;;-93.3981449505433;-86.6911013189652;-14.6911013189652;-165.398144950543
-4.42;51.7720786687216;53.3335370476696;121.33353704767;-16.2279213312784;;30.9198925844413;35.4119141528613;103.411914152861;-37.0801074155587;;-4.77588783464856;-11.5987820557023;67.2241121653514;-83.5987820557023;;-93.14683073729;-86.3918260109746;-14.3918260109746;-165.14683073729
-4.44;52.3858976647753;53.9584410753018;121.958441075302;-15.6141023352247;;30.6783740352563;35.2022851510451;103.202285151045;-37.3216259647437;;-4.94179569216243;-11.813126681637;67.0582043078376;-83.813126681637;;-92.8329885809637;-86.0300290441228;-14.0300290441228;-164.832988580964
-4.46;52.9986895551474;54.582319449883;122.582319449883;-15.0013104448526;;30.4443903135276;35.0001951556309;103.000195155631;-37.5556096864724;;-5.10670863604841;-12.0264827413137;66.8932913639516;-84.0264827413137;;-92.4420894078504;-85.5911687762723;-13.5911687762723;-164.44208940785
-4.48;53.6127253628142;55.2074402891299;123.20744028913;-14.3872746371858;;30.2229573010139;34.8106516904857;102.810651690486;-37.7770426989861;;-5.26427863614629;-12.2324895098315;66.7357213638537;-84.2324895098315;;-91.9689413053621;-85.0700658632574;-13.0700658632574;-163.968941305362
-4.5;54.2208899230598;55.8269150388501;123.82691503885;-13.7791100769402;;30.0131548788521;34.633386552536;102.633386552536;-37.9868451211479;;-5.41405656643667;-12.4316880506465;66.5859434335633;-84.4316880506465;;-91.4312980876169;-84.4834937823547;-12.4834937823547;-163.431298087617
-4.52;54.8347721066602;56.4521814961345;124.452181496134;-13.1652278933398;;29.8182817976499;34.4712638818597;102.47126388186;-38.1817182023501;;-5.54530726296451;-12.6126830734904;66.4546927370355;-84.6126830734904;;-90.8251560945946;-83.8281024314376;-11.8281024314376;-162.825156094595
-4.54;55.4389096806647;57.0677018911902;125.06770189119;-12.5610903193353;;29.6332417062555;34.3189700220426;102.318970022043;-38.3667582937445;;-5.67693766702445;-12.7940514564987;66.3230623329756;-84.7940514564987;;-90.1532819873159;-83.106985250476;-11.106985250476;-162.153281987316
-4.56;56.0449067825011;57.6850818140804;125.68508181408;-11.9550932174989;;29.4683385927855;34.1868131401535;102.186813140154;-38.5316614072145;;-5.79523158151741;-12.9620833499389;66.2047684184826;-84.9620833499389;;-89.402041172231;-82.3065013617046;-10.3065013617046;-161.402041172231
-4.58;56.6452725100457;58.2968303626785;126.296830362679;-11.3547274899543;;29.3214992594145;34.0727200383614;102.072720038361;-38.6785007405855;;-5.89797397794541;-13.114563725314;66.1020260220546;-85.114563725314;;-88.5939168075771;-81.4491339233668;-9.44913392336682;-160.593916807577
-4.6;57.2342812421587;58.8972204632116;126.897220463212;-10.7657187578413;;29.1957760213031;33.9797388528813;101.979738852881;-38.8042239786969;;-5.99366899934483;-13.259990378292;66.0063310006552;-85.259990378292;;-87.7314161850821;-80.5373965113983;-8.53739651139833;-159.731416185082
-4.62;57.8204066052961;59.494943636875;127.494943636875;-10.1795933947039;;29.0967557637589;33.9140833111264;101.914083311126;-38.9032442362411;;-6.0755372122365;-13.3925359806576;65.9244627877635;-85.3925359806576;;-86.8018866906997;-79.5576938801736;-7.55769388017362;-158.8018866907
-4.64;58.3994668829746;60.085694693501;128.085694693501;-9.60053311702541;;29.0144671825303;33.8654268983195;101.865426898319;-38.9855328174697;;-6.15057976621162;-13.5186621556855;65.8494202337884;-85.5186621556855;;-85.8173924112105;-78.522624274369;-6.52262427436895;-157.81739241121
-4.66;58.9712175999864;60.6691376420927;128.669137642093;-9.0287824000136;;28.957487682175;33.8420837453319;101.842083745332;-39.042512317825;;-6.20358642621883;-13.6227587841142;65.7964135737812;-85.6227587841142;;-84.7792368068817;-77.4338870595141;-5.43388705951406;-156.779236806882
-4.68;59.5371876202539;61.2467984413074;129.246798441307;-8.46281237974608;;28.9267263983592;33.8449546299377;101.844954629938;-39.0732736016408;;-6.24454236357937;-13.7147983425254;65.7554576364206;-85.7147983425254;;-83.6968984526722;-76.3009733789891;-4.30097337898908;-155.696898452672
-4.7;60.0877729134181;61.8090745134177;129.809074513418;-7.91222708658188;;28.9205259884743;33.8723863884735;101.872386388474;-39.0794740115257;;-6.28466714754626;-13.8060067475472;65.7153328524537;-85.8060067475472;;-82.5761214394067;-75.1296210394058;-3.12962103940583;-154.576121439407
-4.72;60.6370776156166;62.3700699945637;130.370069994564;-7.36292238438341;;28.9447480439262;33.9302406123457;101.930240612346;-39.0552519560738;;-6.30318669794298;-13.8756099189956;65.696813302057;-85.8756099189956;;-81.4055320958346;-73.9084563695206;-1.90845636952062;-153.405532095835
-4.74;61.1671580129032;62.9120459918497;130.91204599185;-6.8328419870968;;28.9910913732178;34.0108053416375;102.010805341638;-39.0089086267822;;-6.31909606538255;-13.9434978864354;65.6809039346175;-85.9434978864354;;-80.2001796151;-72.651642488785;-0.651642488784958;-152.2001796151
-4.76;61.6844320659041;63.4413304027467;131.441330402747;-6.31556793409595;;29.0540679064515;34.1083334117138;102.108333411714;-38.9459320935485;;-6.32283643517857;-13.9997182983356;65.6771635648214;-85.9997182983356;;-78.9673469138367;-71.3668519348892;0.63314806511076;-150.967346913837
-4.78;62.1879963159897;63.9569050107259;131.956905010726;-5.81200368401028;;29.1462383292644;34.2350553713692;102.235055371369;-38.8537616707356;;-6.3264806625304;-14.055842567795;65.6735193374696;-86.055842567795;;-77.7148364348541;-70.0623836032763;1.93761639672366;-149.714836434854
-4.8;62.6767004623614;64.4576195149934;132.457619514993;-5.3232995376386;;29.2603910222465;34.3837596011928;102.383759601193;-38.7396089777535;;-6.33261896432575;-14.1144609116945;65.6673810356743;-86.1144609116945;;-76.4420332453835;-68.7376225611732;3.26237743882683;-148.442033245384
-4.82;63.1476951658019;64.9406245763287;132.940624576329;-4.85230483419809;;29.3926325555723;34.5505526713623;102.550552671362;-38.6073674444278;;-6.34187691698028;-14.1761989064532;65.6581230830197;-86.1761989064532;;-75.1626136260931;-67.4062450892514;4.59375491074857;-147.162613626093
-4.84;63.6002019170558;65.4051416854766;133.405141685477;-4.39979808294424;;29.5419128444081;34.7343844970393;102.734384497039;-38.4580871555919;;-6.36116452977743;-14.2479665613567;65.6388354702226;-86.2479665613567;;-73.8707750322442;-66.0624486427712;5.93755135722881;-145.870775032244
-4.86;64.0383369434171;65.8554788170998;133.8554788171;-3.96166305658289;;29.7123275745841;34.9399023851082;102.939902385108;-38.2876724254159;;-6.38473360613804;-14.3248535324543;65.615266393862;-86.3248535324543;;-72.577808220916;-64.7166944630236;7.2833055369764;-144.577808220916
-4.88;64.4570292436315;66.2865112225798;134.28651122258;-3.5429707563685;;29.9021422128604;35.1652171812807;103.165217181281;-38.0978577871396;;-6.41179075934571;-14.4058315803979;65.5882092406543;-86.4058315803979;;-71.2945799536497;-63.3800818273349;8.61991817266507;-143.29457995365
-4.9;64.8646697805982;66.7064947700726;134.706494770073;-3.13533021940179;;30.1045722618473;35.4031557460557;103.403155746056;-37.8954277381527;;-6.45901119155053;-14.5069856020772;65.5409888084495;-86.5069856020772;;-70.0144296552282;-62.0465345920721;9.95346540792794;-142.014429655228
-4.92;65.2516756854545;67.1058407801934;135.105840780193;-2.74832431454547;;30.3230294589761;35.6571131010822;103.657113101082;-37.6769705410239;;-6.52020825997369;-14.6221035652362;65.4797917400263;-86.6221035652362;;-68.7498060320138;-60.7285266004341;11.2714733995659;-140.749806032014
-4.94;65.6193491659403;67.4858558185717;135.485855818572;-2.38065083405968;;30.5601980677214;35.9297860466673;103.929786046667;-37.4398019322786;;-6.60475047606278;-14.7605730234313;65.3952495239372;-86.7605730234313;;-67.5073917866033;-59.432721702394;12.567278297606;-139.507391786603
-4.96;65.965144454141;67.8439941172983;135.843994117298;-2.03485554585905;;30.805228379915;36.2103248746504;104.21032487465;-37.194771620085;;-6.70385860793058;-14.9136147447736;65.2961413920694;-86.9136147447736;;-66.281722828088;-58.1536558070372;13.8463441929628;-138.281722828088
-4.98;66.2915762763125;68.1829418131567;136.182941813157;-1.70842372368747;;31.0602537711195;36.5013560763822;104.501356076382;-36.9397462288805;;-6.83082752963827;-15.0952725927957;65.1691724703617;-87.0952725927956;;-65.0824183076996;-56.9002065287518;15.0997934712482;-137.0824183077
-5;66.5939800131864;68.4980299289773;136.498029928977;-1.40601998681359;;31.3136881260302;36.7912809997141;104.791280999714;-36.6863118739698;;-6.99353655949983;-15.3134068437082;65.0064634405002;-87.3134068437082;;-63.920981422679;-55.6838959174154;16.3161040825846;-135.920981422679
-5.02;66.8723522646906;68.7890851067962;136.789085106796;-1.12764773530944;;31.574105183435;37.0881844465915;105.088184446592;-36.425894816565;;-7.18643160991743;-15.5617207678127;64.8135683900826;-87.5617207678127;;-62.7927562770063;-54.5008033296376;17.4991966703624;-134.792756277006
-5.04;67.1340949564142;69.0635107248356;137.063510724836;-0.865905043585826;;31.8442554154244;37.3948210680548;105.394821068055;-36.1557445845756;;-7.40594895521093;-15.8366569867906;64.5940510447891;-87.8366569867906;;-61.6977709678218;-53.3509505783491;18.6490494216509;-133.697770967822
-5.06;67.3760440370882;69.3181427318254;137.318142731825;-0.62395596291185;;32.1113782932968;37.6984303354011;105.698430335401;-35.8886217067032;;-7.65733963885469;-16.1434665441188;64.3426603611453;-88.1434665441188;;-60.6342827721151;-52.2325949405373;19.7674050594627;-132.634282772115
-5.08;67.5946339517984;69.5494170254838;137.549417025484;-0.405366048201586;;32.3738081908294;37.9973508013557;105.997350801356;-35.6261918091706;;-7.93392596586463;-16.4754780921822;64.0660740341354;-88.4754780921822;;-59.6119924960727;-51.155430938178;20.844569061822;-131.611992496073
-5.1;67.7928326082142;69.7604583976868;137.760458397687;-0.207167391785788;;32.6330444059577;38.2935330901656;106.293533090166;-35.3669555940423;;-8.25001383850116;-16.8476830490271;63.7499861614988;-88.8476830490271;;-58.6344072759545;-50.1222870127989;21.8777129872011;-130.634407275954
-5.12;67.9631985318279;69.9438587844597;137.94385878446;-0.036801468172143;;32.8800620724895;38.5780484514359;106.578048451436;-35.1199379275105;;-8.59943143330904;-17.2540555806785;63.400568566691;-89.2540555806785;;-57.6919720892053;-49.1234636049964;22.8765363950036;-129.691972089205
-5.14;68.1113377701361;70.1050324859261;138.105032485926;0.111337770136061;;33.120823046626;38.8563071203086;106.856307120309;-34.879176953374;;-8.98396040829158;-17.6955394925025;63.0160395917084;-89.6955394925025;;-56.7849905216617;-48.1600938163995;23.8399061836005;-128.784990521662
-5.16;68.240814173304;70.2475433522534;138.247543352253;0.240814173303988;;33.3516163872807;39.124598155703;107.124598155703;-34.6483836127193;;-9.39821858284714;-18.1667526038993;62.6017814171529;-90.1667526038993;;-55.9234398049818;-47.2421548786652;24.7578451213348;-127.923439804982
-5.18;68.3493725361313;70.3691376308677;138.369137630868;0.349372536131341;;33.5756407542023;39.3861243963066;107.386124396307;-34.4243592457977;;-9.84433758650729;-18.669832891772;62.1556624134927;-90.669832891772;;-55.0987420675088;-46.3610626359305;25.6389373640695;-127.098742067509
-5.2;68.4380461691446;70.4708457270403;138.47084572704;0.438046169144627;;33.7879634838608;39.6359448207037;107.635944820704;-34.2120365161391;;-10.3116837318417;-19.1941339739476;61.6883162681583;-91.1941339739476;;-54.3043039636082;-45.5102363109754;26.4897636890246;-126.304303963608
-5.22;68.5093911851654;70.5553675641131;138.555367564113;0.509391185165441;;33.9836721908262;39.8695607592467;107.869560759247;-34.0163278091738;;-10.8075174487629;-19.7475446698155;61.1924825512371;-91.7475446698155;;-53.5528803972955;-44.7018086709799;27.2981913290201;-125.552880397296
-5.24;68.555024110688;70.6143952054251;138.614395205425;0.555024110688009;;34.1613773729719;40.0858000150758;108.085800015076;-33.8386226270281;;-11.3246782622592;-20.3232345675226;60.6753217377408;-92.3232345675226;;-52.8404800741629;-43.9314616425849;28.0685383574151;-124.840480074163
-5.26;68.5828323913293;70.6555996544878;138.655599654488;0.582832391329248;;34.322345887369;40.2853067821043;108.285306782104;-33.677654112631;;-11.8619150017637;-20.9190067386057;60.1380849982363;-92.9190067386057;;-52.1627790856414;-43.1958076645891;28.8041923354109;-124.162779085641
-5.28;68.5878985165568;70.6740604955048;138.674060495505;0.587898516556834;;34.4618047959776;40.4632997643975;108.463299764397;-33.5381952040224;;-12.4203402222441;-21.5359610432959;59.5796597777559;-93.5359610432959;;-51.515756814726;-42.4908386884113;29.5091613115887;-123.515756814726
-5.3;68.5864108570192;70.6859675517565;138.685967551756;0.586410857019246;;34.5865631921561;40.6265922342606;108.626592234261;-33.4134368078439;;-12.9851748098009;-22.1593247150658;59.0148251901991;-94.1593247150658;;-50.8923775543186;-41.8095127227403;30.1904872772597;-122.892377554319
-5.32;68.5737996512439;70.6867510617703;138.68675106177;0.573799651243917;;34.6957684661291;40.774331581918;108.774331581918;-33.3042315338709;;-13.553743852297;-22.786422841773;58.446256147703;-94.786422841773;;-50.2976814556744;-41.1568699188315;30.8431300811685;-122.297681455674
-5.34;68.5518839714639;70.6783521188322;138.678352118832;0.551883971463894;;34.7848242548946;40.9022724759468;108.902272475947;-33.2151757451054;;-14.1083313643083;-23.4000726169384;57.8916686356917;-95.4000726169384;;-49.7314247546782;-40.53213863889;31.46786136111;-121.731424754678
-5.36;68.5179434856166;70.6581753171965;138.658175317197;0.51794348561657;;34.8552655931499;41.0123093405184;109.012309340518;-33.1447344068501;;-14.6539137769198;-24.0057963453408;57.3460862230802;-96.0057963453408;;-49.1837571619059;-39.9249281513797;32.0750718486203;-121.183757161906
-5.38;68.4830420509029;70.6370346614294;138.637034661429;0.483042050902895;;34.9056022965761;41.1022332123645;109.102233212364;-33.0943977034239;;-15.1851211271234;-24.5971323165979;56.8148788728766;-96.5971323165979;;-48.6535276573999;-39.3351683205594;32.6648316794406;-120.6535276574
-5.4;68.4425858273328;70.6103421220696;138.61034212207;0.442585827332778;;34.9416608629473;41.177887305052;109.177887305052;-33.0583391370527;;-15.6959746372764;-25.1681271425383;56.3040253627236;-97.1681271425383;;-48.1452022224851;-38.7672999909066;33.2327000090934;-120.145202222485
-5.42;68.3987821155936;70.5803006419085;138.580300641908;0.398782115593576;;34.9560740279355;41.2318918174072;109.231891817407;-33.0439259720645;;-16.1859502151704;-25.7182376888568;55.8140497848296;-97.7182376888568;;-47.6544634833841;-38.2170246412805;33.7829753587195;-119.654463483384
-5.44;68.3606507316908;70.5559314895847;138.555931489585;0.360650731690839;;34.9581342218319;41.2735433586729;109.273543358673;-33.0418657781681;;-16.6372302476743;-26.2296526897805;55.3627697523257;-98.2296526897805;;-47.1700896939243;-37.6731142412945;34.3268857587055;-119.170089693924
-5.46;68.3253988615315;70.5345435352158;138.534543535216;0.325398861531539;;34.9442290871367;41.299522097662;109.299522097662;-33.0557709128633;;-17.0527767020853;-26.7057784284019;54.9472232979147;-98.7057784284019;;-46.6954154426226;-37.1384634847279;34.8615365152721;-118.695415442623
-5.48;68.2986123844728;70.521892616051;138.521892616051;0.29861238447279;;34.9122324462342;41.3081907936008;109.308190793601;-33.0877675537658;;-17.414401483154;-27.1291694515782;54.585598516846;-99.1291694515782;;-46.2433290679791;-36.6252254574539;35.3747745425461;-118.243329067979
-5.5;68.2840255494239;70.5214398862663;138.521439886266;0.284025549423859;;34.8693921169695;41.3060116222315;109.306011622232;-33.1306078830305;;-17.7212880528876;-27.4978159160458;54.2787119471124;-99.4978159160458;;-45.7968481753483;-36.1175991964011;35.8824008035989;-117.796848175348
-5.52;68.2821542578988;70.5337027000055;138.533702700006;0.28215425789881;;34.8121441917446;41.2894248549008;109.289424854901;-33.1878558082554;;-17.9787620530322;-27.8170498109279;54.0212379469678;-99.8170498109279;;-45.3601540928523;-35.6197597454841;36.3802402545159;-117.360154092852
-5.54;68.2937343058875;70.5594168532566;138.559416853257;0.293734305887483;;34.7470522998297;41.2649941208814;109.264994120881;-33.2529477001703;;-18.1806815666642;-28.0807292192953;53.8193184333358;-100.080729219295;;-44.9328928244854;-35.1313531086963;36.8686468913037;-116.932892824485
-5.56;68.3247184479715;70.6045351006035;138.604535100603;0.324718447971463;;34.6720018604602;41.2306048394071;109.230604839407;-33.3279981395398;;-18.3172210213316;-28.2790285687002;53.6827789786684;-100.2790285687;;-44.5118325688517;-34.6491474846427;37.3508525153573;-116.511832568852
-5.58;68.3791584734827;70.673189126115;138.673189126115;0.379158473482676;;34.5959789979898;41.1954729769363;109.195472976936;-33.4040210020102;;-18.3818631858753;-28.4057797332434;53.6181368141247;-100.405779733243;;-44.0947419922524;-34.1705659080435;37.8294340919565;-116.094741992252
-5.6;68.4583010162294;70.7668405530717;138.766840553072;0.45830101622937;;34.5054682027126;41.1467015079756;109.146701507976;-33.4945317972874;;-18.363588840835;-28.4509029039937;53.636411159165;-100.450902903994;;-43.6919884435945;-33.7050456646472;38.2949543353528;-115.691988443594
-5.62;68.5638461729609;70.8868960466448;138.886896046645;0.563846172960894;;34.4092697974626;41.0922466079885;109.092246607989;-33.5907302025374;;-18.2756209493038;-28.4263388756205;53.7243790506962;-100.426338875621;;-43.2933461135016;-33.2436303556064;38.7563696443936;-115.293346113502
-5.64;68.7002572623333;71.0378160202285;139.037816020229;0.700257262333253;;34.317981376012;41.0426975128534;109.042697512853;-33.682018623988;;-18.1114885197819;-28.3256039618881;53.8885114802181;-100.325603961888;;-42.9003200261954;-32.7878375735654;39.2121624264346;-114.900320026195
-5.66;68.8595821705085;71.211649812614;139.211649812614;0.859582170508475;;34.2250688173509;40.9915242805076;108.991524280508;-33.7749311826491;;-17.8785452308542;-28.1560581887486;54.1214547691458;-100.156058188749;;-42.5112589165258;-32.3360097691573;39.6639902308427;-114.511258916526
