GRIP Accumulation Rates

REFERENCES:			

Hammer, C.U., K.K. Andersen, H.B. Clausen, D. Dahl-Jensen, C.S. Hvidberg,
and P. Iversen. 1997. The stratigraphic dating of the GRIP ice core.
Special Report of the Geophysical Department, Niels Bohr Institute for
Astronomy, Physics and Geophysics, University of Copenhagen.

Johnsen, S.J., D. Dahl-Jensen, W. Dansgaard, and N.S. Gundestrup. 1995.
Greenland palaeotemperatures derived from GRIP bore hole temperaure and ice
core isotope profiles. Tellus 47B:624-629.

Dahl-Jensen, D., S.J. Johnsen, C.U. Hammer, H.B. Clausen, and J. Jouzel.
1993. Past accumulation rates derived from observed annual layers in the
GRIP ice core from Summit, central Greenland. Pages 517-532 in W.R.
Peltier, editor. Ice in the Climate System. Springer-Verlag, Berlin
Heidelberg, Germany.

DATA DESCRIPTION:

Column 1: Depth at the top of the sample.
Column 2: Accumulation rate based on d18O.
Column 3: Layer thickness.
Column 4: Age in years BP (1950).			

DATA:			

286.55	0.242639	0.215574	1168.4
287.10	0.229816	0.204127	1171
287.65	0.226635	0.201249	1173.7
288.20	0.197933	0.175716	1176.4
288.75	0.252059	0.223707	1179.5
289.30	0.246574	0.218781	1182
289.85	0.224722	0.199339	1184.5
290.40	0.245691	0.217883	1187.3
290.95	0.234669	0.208053	1189.8
291.50	0.252568	0.223863	1192.4
292.05	0.259188	0.22967	1194.9
292.60	0.24388	0.216048	1197.3
293.15	0.232901	0.206267	1199.8
293.70	0.249542	0.220947	1202.5
294.25	0.241213	0.213516	1205
294.80	0.255348	0.225969	1207.6
295.35	0.247154	0.218659	1210
295.90	0.24388	0.215705	1212.5
296.45	0.227203	0.200902	1215.1
297.00	0.209054	0.184805	1217.8
297.55	0.246281	0.217657	1220.8
298.10	0.237253	0.209622	1223.3
298.65	0.239425	0.211485	1225.9
299.20	0.240244	0.212152	1228.5
299.75	0.232901	0.205613	1231.1
300.30	0.235192	0.207581	1233.8
300.85	0.246428	0.21744	1236.4
301.40	0.25405	0.224106	1239
301.95	0.246865	0.21771	1241.4
302.50	0.245691	0.216617	1244
303.05	0.217183	0.191432	1246.5
303.60	0.22758	0.200543	1249.4
304.15	0.222974	0.196431	1252.1
304.70	0.21408	0.188546	1254.9
305.25	0.226825	0.199718	1257.8
305.80	0.231098	0.203426	1260.6
306.35	0.221992	0.195359	1263.3
306.90	0.243572	0.214293	1266.1
307.45	0.23	0.202298	1268.7
308.00	0.237084	0.208473	1271.4
308.55	0.210117	0.184711	1274
309.10	0.212433	0.186698	1277
309.65	0.238764	0.209783	1279.9
310.20	0.237253	0.2084	1282.6
310.75	0.247154	0.217039	1285.2
311.30	0.235192	0.20648	1287.7
311.85	0.220008	0.193098	1290.4
312.40	0.237423	0.208327	1293.2
312.95	0.255116	0.223792	1295.9
